CustomerID,Recency,Frequency,Monetary,HVC_Criteria,RFM_Segment,RFM_Score
101901,8,9,105225.3,Recent High Value,Needs Attention,7
101902,5,12,181809.46,Recent High Value,Loyal,12
101903,15,11,121734.01,Recent High Value,At Risk,6
101904,6,12,186859.36,Recent High Value,Loyal,11
101905,13,11,73006.7,Recent High Value,At Risk,6
101906,2,16,187466.78,Top 10% Frequency,Champions,15
101907,1,15,220117.12,Top 5% Monetary,Champions,15
101908,5,12,149349.36000000002,Recent High Value,Loyal,11
101909,2,12,139899.92,Recent High Value,Loyal,11
101910,12,10,111719.32,Recent High Value,At Risk,6
101911,3,11,127299.74,Recent High Value,Potential,10
101912,2,9,118435.27,Recent High Value,Potential,9
101913,6,13,160308.28,Recent High Value,Loyal,11
101914,29,7,71085.56,Recent High Value,At Risk,3
101915,9,16,225308.76,Top 5% Monetary,Loyal,12
101916,1,12,167282.32,Recent High Value,Loyal,12
101917,12,7,69457.2,Recent High Value,At Risk,4
101918,7,12,163964.85,Recent High Value,Potential,10
101919,10,7,58592.52,Recent High Value,At Risk,4
101920,16,14,195130.22,Recent High Value,Potential,10
101921,10,6,51185.52,Recent High Value,At Risk,4
101922,7,9,107607.29,Recent High Value,Needs Attention,7
101923,7,12,161531.29,Recent High Value,Potential,10
101924,4,18,211875.18,Top 10% Frequency,Champions,14
101925,6,17,202444.05,Top 10% Frequency,Champions,13
101926,20,12,132169.45,Recent High Value,Needs Attention,7
101927,2,15,117110.9,Recent High Value,Loyal,12
101928,16,10,88981.09,Recent High Value,At Risk,4
101929,1,10,125786.05,Recent High Value,Potential,10
101930,1,13,151707.44,Recent High Value,Champions,13
101931,5,14,128215.29,Recent High Value,Loyal,11
101932,8,19,208089.0,Top 10% Frequency,Champions,13
101933,18,8,130367.14,Recent High Value,At Risk,5
101934,24,8,100161.06,Recent High Value,At Risk,4
101935,4,14,193194.0,Recent High Value,Champions,13
101936,5,9,119375.83,Recent High Value,Needs Attention,8
101937,13,10,121650.61,Recent High Value,At Risk,6
101938,2,15,201682.28,Recent High Value,Champions,15
101939,14,10,64312.630000000005,Recent High Value,At Risk,4
101940,1,14,142166.95,Recent High Value,Loyal,12
101941,3,9,155235.94,Recent High Value,Potential,10
101942,6,19,247709.69,Top 5% Monetary,Champions,13
101943,8,5,78285.88,Recent High Value,At Risk,5
101944,6,13,151723.49,Recent High Value,Loyal,11
101945,6,11,147446.56,Recent High Value,Potential,10
101946,1,15,199518.9,Recent High Value,Champions,15
101947,6,8,92190.61,Recent High Value,At Risk,5
101948,2,15,182429.46,Recent High Value,Champions,15
101949,6,14,151357.16999999998,Recent High Value,Loyal,11
101950,6,11,124492.85,Recent High Value,Potential,9
101951,2,13,133003.3,Recent High Value,Loyal,12
101952,8,13,180163.66,Recent High Value,Loyal,12
101953,4,15,258249.04,Top 5% Monetary,Champions,14
101954,6,11,136042.28,Recent High Value,Potential,9
101955,1,15,201106.52,Recent High Value,Champions,15
101956,16,9,91220.49,Recent High Value,At Risk,4
101957,22,15,162136.31,Recent High Value,Potential,10
101958,3,9,101699.95,Recent High Value,Needs Attention,8
101959,3,12,155075.89,Recent High Value,Loyal,11
101960,2,11,123713.47,Recent High Value,Loyal,11
101961,3,12,137406.62,Recent High Value,Potential,10
101963,17,15,140583.36,Recent High Value,Potential,9
101964,2,9,102225.05,Recent High Value,Potential,9
101965,8,7,65807.6,Recent High Value,At Risk,5
101966,8,5,47910.64,Recent High Value,At Risk,5
101967,1,13,139504.28,Recent High Value,Loyal,12
101968,15,8,107499.33,Recent High Value,At Risk,4
101969,13,10,125335.25,Recent High Value,Needs Attention,7
101970,2,10,129551.75,Recent High Value,Potential,10
101971,6,16,180054.59,Top 10% Frequency,Champions,13
101972,3,7,91831.72,Recent High Value,At Risk,6
101973,9,11,128609.85,Recent High Value,Needs Attention,8
101974,13,8,105668.27,Recent High Value,At Risk,5
101975,1,18,280522.18,Top 5% Monetary,Champions,15
101976,3,9,95258.47,Recent High Value,Needs Attention,7
101977,12,9,64142.43,Recent High Value,At Risk,5
101978,12,14,221893.15,Top 5% Monetary,Loyal,11
101979,1,8,96864.07,Recent High Value,Needs Attention,8
101980,3,13,207945.29,Recent High Value,Champions,13
101981,4,8,80554.28,Recent High Value,At Risk,6
101982,3,15,208388.18,Recent High Value,Champions,14
101983,1,9,70241.4,Recent High Value,Needs Attention,8
101984,3,19,254248.47,Top 5% Monetary,Champions,14
101985,1,11,116660.63,Recent High Value,Potential,10
101986,2,12,134755.41,Recent High Value,Loyal,11
101987,2,13,170161.62,Recent High Value,Champions,13
101988,6,15,176225.33,Recent High Value,Champions,13
101989,4,9,37052.47,Recent High Value,Needs Attention,7
101990,15,10,110504.66,Recent High Value,At Risk,5
101991,2,16,189003.45,Top 10% Frequency,Champions,15
101992,4,14,107632.25,Recent High Value,Potential,10
101993,2,16,161860.44,Top 10% Frequency,Champions,14
101994,20,7,35831.42,Recent High Value,At Risk,3
101995,2,9,115052.46,Recent High Value,Potential,9
101996,3,13,150729.02,Recent High Value,Loyal,12
101997,4,11,100465.27,Recent High Value,Potential,9
101998,3,19,244197.47,Top 5% Monetary,Champions,14
101999,3,9,109617.51,Recent High Value,Needs Attention,8
102000,5,8,113188.61,Recent High Value,Needs Attention,7
102001,4,16,217444.25,Top 10% Frequency,Champions,14
102002,5,14,193930.19,Recent High Value,Champions,13
102003,1,9,111079.46,Recent High Value,Potential,9
102004,3,11,111728.03,Recent High Value,Potential,9
102005,8,13,173184.3,Recent High Value,Loyal,11
102006,3,12,114856.45,Recent High Value,Potential,9
102007,2,14,163819.13999999998,Recent High Value,Champions,13
102008,18,9,73494.48000000001,Recent High Value,At Risk,4
102009,14,11,145227.89,Recent High Value,Needs Attention,7
102010,15,13,144784.13,Recent High Value,Needs Attention,8
102011,2,10,97381.62,Recent High Value,Potential,9
102012,4,10,128595.07,Recent High Value,Potential,9
102013,5,11,107666.1,Recent High Value,Potential,9
102014,28,6,78171.35,Recent High Value,At Risk,3
102015,3,15,173968.74,Recent High Value,Champions,13
102016,5,9,93386.71,Recent High Value,Needs Attention,7
102017,2,15,161722.71,Recent High Value,Champions,14
102018,1,10,133267.51,Recent High Value,Potential,10
102019,6,10,107093.21,Recent High Value,Needs Attention,7
102020,2,13,165118.4,Recent High Value,Champions,13
102021,2,15,173997.39,Recent High Value,Champions,14
102022,9,9,68403.92,Recent High Value,At Risk,5
102023,13,16,182576.25,Top 10% Frequency,Loyal,12
102024,5,11,170408.69,Recent High Value,Loyal,11
102025,3,16,163682.22,Top 10% Frequency,Champions,13
102026,16,15,176174.9,Recent High Value,Loyal,11
102027,5,15,167504.64,Recent High Value,Champions,13
102028,14,10,128868.57,Recent High Value,At Risk,6
102029,13,13,203342.89,Recent High Value,Loyal,11
102030,5,12,91168.92,Recent High Value,Needs Attention,8
102031,14,7,113779.15,Recent High Value,At Risk,4
102032,3,10,166501.47,Recent High Value,Potential,10
102033,4,16,197648.21,Top 10% Frequency,Champions,14
102034,18,9,113113.79,Recent High Value,At Risk,5
102035,6,21,234465.39,Top 5% Monetary,Champions,13
102036,1,14,195929.81,Recent High Value,Champions,14
102037,1,17,190536.24,Top 10% Frequency,Champions,15
102038,8,10,115105.92,Recent High Value,Needs Attention,7
102039,2,14,189420.36,Recent High Value,Champions,14
102040,4,11,124958.02,Recent High Value,Potential,10
102041,1,14,163642.82,Recent High Value,Champions,13
102042,7,12,191858.58,Recent High Value,Loyal,11
102043,4,13,148669.19,Recent High Value,Loyal,12
102044,8,13,162924.5,Recent High Value,Loyal,11
102045,11,9,86406.59,Recent High Value,At Risk,5
102046,1,18,170710.98,Top 10% Frequency,Champions,14
102047,12,8,114356.23,Recent High Value,At Risk,5
102048,2,12,114869.56,Recent High Value,Potential,10
102049,14,13,194830.06,Recent High Value,Potential,10
102050,4,13,155009.26,Recent High Value,Loyal,12
102051,3,11,144923.15,Recent High Value,Potential,10
102052,3,9,138282.49,Recent High Value,Potential,9
102053,5,13,195168.82,Recent High Value,Champions,13
102054,4,16,247088.67,Top 5% Monetary,Champions,14
102055,7,12,128404.86,Recent High Value,Potential,9
102056,22,11,78468.01,Recent High Value,At Risk,5
102058,10,10,115655.89,Recent High Value,At Risk,6
102059,8,14,207302.06,Recent High Value,Loyal,12
102060,17,12,98379.68,Recent High Value,At Risk,6
102061,1,12,160192.78,Recent High Value,Loyal,12
102062,1,8,58201.36,Recent High Value,Needs Attention,7
102063,3,20,264949.47000000003,Top 5% Monetary,Champions,14
102064,17,11,168290.0,Recent High Value,Needs Attention,8
102065,9,12,143458.1,Recent High Value,Needs Attention,8
102066,3,18,246347.07,Top 5% Monetary,Champions,14
102067,1,12,155961.36,Recent High Value,Loyal,12
102068,1,12,160141.66999999998,Recent High Value,Loyal,12
102069,1,18,177762.94,Top 10% Frequency,Champions,15
102070,6,11,100921.8,Recent High Value,Needs Attention,8
102071,2,11,161185.1,Recent High Value,Loyal,12
102072,8,11,133692.38,Recent High Value,Potential,9
102073,2,12,124766.82,Recent High Value,Loyal,11
102074,5,15,197061.8,Recent High Value,Champions,14
102075,1,17,168485.72,Top 10% Frequency,Champions,14
102076,23,10,137367.62,Recent High Value,At Risk,6
102077,3,12,173169.77,Recent High Value,Loyal,11
102078,4,8,62709.92,Recent High Value,At Risk,6
102079,9,18,232546.84,Top 5% Monetary,Loyal,12
102080,3,16,202098.86,Top 10% Frequency,Champions,14
102081,1,15,166711.02,Recent High Value,Champions,14
102082,17,12,136738.55,Recent High Value,Needs Attention,7
102083,6,16,224091.98,Top 5% Monetary,Champions,13
102084,6,8,137801.94,Recent High Value,Needs Attention,7
102085,4,13,179666.03,Recent High Value,Champions,13
102086,3,10,97624.76,Recent High Value,Needs Attention,8
102087,7,11,150035.02,Recent High Value,Potential,10
102088,23,9,88272.48,Recent High Value,At Risk,4
102089,3,8,126123.18,Recent High Value,Needs Attention,8
102090,4,13,130986.88,Recent High Value,Loyal,11
102091,9,10,92857.23,Recent High Value,At Risk,5
102092,2,14,188281.5,Recent High Value,Champions,14
102093,5,14,142636.78,Recent High Value,Loyal,11
102094,6,13,155978.04,Recent High Value,Loyal,11
102095,5,12,128276.92,Recent High Value,Potential,10
102096,11,13,156325.7,Recent High Value,Potential,10
102097,8,5,81158.91,Recent High Value,At Risk,5
102098,2,13,169181.26,Recent High Value,Champions,13
102099,2,12,109903.94,Recent High Value,Potential,10
102100,2,12,146647.23,Recent High Value,Loyal,12
102102,16,12,149030.32,Recent High Value,Needs Attention,8
102103,3,13,221367.15,Top 5% Monetary,Champions,13
102104,4,8,120518.0,Recent High Value,Needs Attention,7
102105,23,10,96135.87,Recent High Value,At Risk,4
102106,4,12,176741.82,Recent High Value,Loyal,12
102107,4,15,194574.28,Recent High Value,Champions,14
102108,17,13,133594.13,Recent High Value,Needs Attention,8
102109,5,8,101611.9,Recent High Value,Needs Attention,7
102110,9,15,167521.86,Recent High Value,Loyal,11
102111,4,12,128109.12,Recent High Value,Potential,10
102112,24,10,111947.73,Recent High Value,At Risk,5
102113,2,11,153927.71,Recent High Value,Loyal,12
102114,5,10,112221.73,Recent High Value,Needs Attention,8
102115,9,9,126304.1,Recent High Value,Needs Attention,7
102116,4,9,141761.62,Recent High Value,Potential,9
102117,2,9,123287.19,Recent High Value,Potential,10
102118,2,22,238612.37,Top 5% Monetary,Champions,15
102119,2,13,172096.30000000002,Recent High Value,Champions,13
102120,13,15,130318.72,Recent High Value,Potential,10
102121,2,11,150891.42,Recent High Value,Loyal,12
102122,6,10,114119.89,Recent High Value,Needs Attention,7
102123,4,10,84113.11,Recent High Value,Needs Attention,7
102124,6,18,200427.32,Top 10% Frequency,Champions,13
102125,9,10,115097.77,Recent High Value,At Risk,6
102126,1,13,166698.01,Recent High Value,Champions,13
102127,3,15,193379.02,Recent High Value,Champions,14
102128,3,12,132103.7,Recent High Value,Potential,10
102129,5,7,88369.68,Recent High Value,At Risk,6
102130,6,8,101718.21,Recent High Value,At Risk,6
102131,1,16,177884.27,Top 10% Frequency,Champions,15
102132,17,9,125252.42,Recent High Value,At Risk,6
102133,7,11,148200.97,Recent High Value,Potential,10
102134,4,18,188393.74,Top 10% Frequency,Champions,14
102135,9,10,102832.68,Recent High Value,At Risk,6
102136,2,13,138823.75,Recent High Value,Loyal,12
102137,13,12,140072.62,Recent High Value,Needs Attention,8
102138,1,11,125093.8,Recent High Value,Loyal,11
102139,10,12,169755.78,Recent High Value,Potential,9
102140,3,14,160095.27,Recent High Value,Loyal,12
102141,14,8,59917.74,Recent High Value,At Risk,3
102142,6,18,189611.71,Top 10% Frequency,Champions,13
102143,7,11,157907.93,Recent High Value,Potential,10
102144,4,16,154083.7,Top 10% Frequency,Champions,13
102145,9,10,136203.46,Recent High Value,Needs Attention,7
102146,12,12,131261.9,Recent High Value,Needs Attention,8
102147,20,13,117281.72,Recent High Value,Needs Attention,7
102148,7,17,180981.12,Top 10% Frequency,Champions,13
102149,9,12,136026.52,Recent High Value,Needs Attention,8
102150,13,13,125887.23,Recent High Value,Potential,9
102151,2,11,116354.0,Recent High Value,Potential,10
102152,7,10,119670.1,Recent High Value,Needs Attention,7
102153,4,10,132424.12,Recent High Value,Potential,9
102154,9,10,145774.03,Recent High Value,Needs Attention,7
102155,6,16,204393.32,Top 10% Frequency,Champions,13
102156,2,12,180178.32,Recent High Value,Champions,13
102157,11,11,101241.52,Recent High Value,Needs Attention,7
102158,13,13,148976.11000000002,Recent High Value,Potential,10
102159,13,13,107506.84,Recent High Value,Needs Attention,8
102160,9,19,180905.57,Top 10% Frequency,Loyal,12
102161,8,8,106987.48,Recent High Value,At Risk,6
102162,9,20,267710.63,Top 5% Monetary,Loyal,12
102163,11,7,49907.880000000005,Recent High Value,At Risk,4
102164,11,8,84530.21,Recent High Value,At Risk,4
102165,26,6,74232.94,Recent High Value,At Risk,3
102166,17,7,82299.83,Recent High Value,At Risk,3
102167,18,10,92289.91,Recent High Value,At Risk,4
102168,8,10,76707.16,Recent High Value,At Risk,6
102169,1,17,197492.92,Top 10% Frequency,Champions,15
102170,1,9,130377.29,Recent High Value,Potential,10
102171,12,12,166433.29,Recent High Value,Potential,9
102172,16,6,69607.56,Recent High Value,At Risk,3
102173,4,3,29325.0,Recent High Value,At Risk,6
102174,7,15,171873.77,Recent High Value,Loyal,12
102175,7,14,164848.05000000002,Recent High Value,Loyal,11
102176,6,19,243846.54,Top 5% Monetary,Champions,13
102177,7,11,124572.42,Recent High Value,Potential,9
102178,17,12,180214.06,Recent High Value,Potential,9
102179,1,18,225304.78,Top 5% Monetary,Champions,15
102180,7,13,171377.97,Recent High Value,Loyal,11
102181,10,8,115031.54,Recent High Value,At Risk,5
102182,10,9,119007.62,Recent High Value,At Risk,6
102183,1,11,153227.4,Recent High Value,Loyal,12
102184,1,9,156663.25,Recent High Value,Loyal,11
102185,29,7,43088.85,Recent High Value,At Risk,3
102186,9,12,152811.72,Recent High Value,Potential,9
102187,2,12,140292.29,Recent High Value,Loyal,11
102188,1,10,117590.45,Recent High Value,Potential,9
102189,6,7,82580.70999999999,Recent High Value,At Risk,5
102190,1,10,101668.4,Recent High Value,Potential,9
102191,7,11,166652.98,Recent High Value,Potential,10
102192,4,10,158627.12,Recent High Value,Potential,10
102193,4,4,53407.07,Recent High Value,At Risk,6
102194,1,16,155257.36,Top 10% Frequency,Champions,14
102195,1,16,212976.14,Top 10% Frequency,Champions,15
102196,2,7,102069.75,Recent High Value,Needs Attention,8
102197,6,10,129280.26,Recent High Value,Needs Attention,8
102198,1,12,131590.38,Recent High Value,Loyal,11
102199,5,10,58816.33,Recent High Value,Needs Attention,7
102200,8,11,114134.77,Recent High Value,Needs Attention,8
102202,4,9,136985.69,Recent High Value,Potential,9
102203,19,7,53787.54,Recent High Value,At Risk,3
102204,9,12,141926.13,Recent High Value,Needs Attention,8
102205,5,16,196281.09,Top 10% Frequency,Champions,14
102206,15,8,115873.01,Recent High Value,At Risk,4
102207,5,12,130670.33,Recent High Value,Potential,10
102208,4,12,150963.9,Recent High Value,Loyal,11
102209,2,16,190986.54,Top 10% Frequency,Champions,15
102210,25,10,182276.34,Recent High Value,Needs Attention,8
102211,1,17,187770.21,Top 10% Frequency,Champions,15
102212,5,11,149914.1,Recent High Value,Loyal,11
102213,3,10,140912.96,Recent High Value,Potential,9
102214,11,12,142500.04,Recent High Value,Needs Attention,8
102215,18,12,168636.96,Recent High Value,Needs Attention,8
102216,5,13,164785.37,Recent High Value,Loyal,12
102218,23,7,68096.64,Recent High Value,At Risk,3
102219,3,7,100920.38,Recent High Value,Needs Attention,7
102220,23,11,112710.84,Recent High Value,At Risk,6
102221,20,14,177977.72,Recent High Value,Potential,10
102222,6,8,92735.97,Recent High Value,At Risk,5
102223,17,15,191197.53,Recent High Value,Loyal,11
102224,5,15,183692.95,Recent High Value,Champions,14
102225,3,12,131668.76,Recent High Value,Potential,10
102227,1,15,212799.72,Recent High Value,Champions,15
102228,6,13,147183.07,Recent High Value,Loyal,11
102229,12,9,88628.62,Recent High Value,At Risk,5
102230,5,10,157331.91,Recent High Value,Potential,10
102231,7,5,82386.16,Recent High Value,At Risk,5
102232,1,14,155989.66,Recent High Value,Champions,13
102233,5,14,188654.33,Recent High Value,Champions,13
102234,15,9,151103.96,Recent High Value,Needs Attention,7
102235,12,9,97540.81,Recent High Value,At Risk,6
102236,6,12,133114.75,Recent High Value,Potential,9
102237,24,8,75159.83,Recent High Value,At Risk,3
102238,17,10,121160.35,Recent High Value,At Risk,5
102239,6,13,107547.52,Recent High Value,Potential,9
