CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_String,RFM_Segment
103414,1,9,100039.49,5,2,2,9,522,Potential
103415,12,11,126430.15,2,3,3,8,233,Needs Attention
103416,14,14,217725.83,1,4,5,10,145,Potential
103417,3,12,113964.1,4,3,2,9,432,Potential
103418,6,6,91414.67,3,1,1,5,311,At Risk
103419,17,9,149275.97,1,2,4,7,124,Needs Attention
103420,28,13,170411.72,1,4,4,9,144,Potential
103421,10,10,144274.58000000002,2,2,3,7,223,Needs Attention
103422,4,10,126723.66,4,2,3,9,423,Potential
103423,7,6,38147.53,3,1,1,5,311,At Risk
103424,4,14,182341.56,4,4,5,13,445,Champions
103425,1,10,89732.79000000001,5,2,1,8,521,Needs Attention
103426,1,5,46347.3,5,1,1,7,511,Needs Attention
103427,16,12,170931.34,1,3,4,8,134,Needs Attention
103428,1,13,130179.81,5,4,3,12,543,Loyal
103429,4,11,109802.63,4,3,2,9,432,Potential
103430,1,7,103908.51,5,1,2,8,512,Needs Attention
103431,36,3,31499.86,1,1,1,3,111,At Risk
103432,2,12,123317.97,5,3,3,11,533,Loyal
103433,3,8,90396.62,4,1,1,6,411,At Risk
103434,18,14,202819.86,1,4,5,10,145,Potential
103435,3,14,128491.23,4,4,3,11,443,Loyal
103436,8,15,150709.24,3,5,4,12,354,Loyal
103437,7,12,154590.47,3,3,4,10,334,Potential
103438,30,7,114059.47,1,1,2,4,112,At Risk
103439,5,15,196404.31,4,5,5,14,455,Champions
103440,9,10,134547.19,2,2,3,7,223,Needs Attention
103441,6,7,57844.87,3,1,1,5,311,At Risk
103442,3,14,196109.79,4,4,5,13,445,Champions
103443,26,9,106332.56,1,2,2,5,122,At Risk
103444,3,16,176753.6,4,5,5,14,455,Champions
103445,12,11,145996.06,2,3,3,8,233,Needs Attention
103446,21,11,133811.57,1,3,3,7,133,Needs Attention
103447,6,10,90832.51,3,2,1,6,321,At Risk
103448,2,7,88829.21,5,1,1,7,511,Needs Attention
103449,3,5,52959.56,4,1,1,6,411,At Risk
103450,17,13,157123.24,1,4,4,9,144,Potential
103451,22,12,153225.32,1,3,4,8,134,Needs Attention
103452,1,9,108178.47,5,2,2,9,522,Potential
103453,18,8,93380.08,1,1,1,3,111,At Risk
103454,3,13,166833.8,4,4,4,12,444,Loyal
103455,7,11,138957.86,3,3,3,9,333,Potential
103456,8,16,151077.32,3,5,4,12,354,Loyal
103457,8,14,194796.45,3,4,5,12,345,Loyal
103458,13,10,76064.45,2,2,1,5,221,At Risk
103459,7,9,90542.56,3,2,1,6,321,At Risk
103460,5,8,81819.18,4,1,1,6,411,At Risk
103461,5,15,172605.91,4,5,4,13,454,Champions
103462,2,14,152249.22,5,4,4,13,544,Champions
103463,14,8,85611.99,1,1,1,3,111,At Risk
103464,5,15,186551.44,4,5,5,14,455,Champions
103465,23,14,193524.93,1,4,5,10,145,Potential
103466,3,17,250593.66,4,5,5,14,455,Champions
103467,1,11,133995.11,5,3,3,11,533,Loyal
103468,7,14,186615.08,3,4,5,12,345,Loyal
103469,2,10,105819.86,5,2,2,9,522,Potential
103470,1,9,82793.03,5,2,1,8,521,Needs Attention
103471,10,12,166151.03,2,3,4,9,234,Potential
103472,6,7,80038.26000000001,3,1,1,5,311,At Risk
103473,4,5,84268.11,4,1,1,6,411,At Risk
103474,13,9,100285.0,2,2,2,6,222,At Risk
103475,2,12,90567.48,5,3,1,9,531,Potential
103476,17,9,83809.65,1,2,1,4,121,At Risk
103477,5,15,104840.15,4,5,2,11,452,Loyal
103478,10,7,64020.06,2,1,1,4,211,At Risk
103479,10,10,128023.93,2,2,3,7,223,Needs Attention
103480,36,8,75919.83,1,1,1,3,111,At Risk
103481,19,8,90424.67,1,1,1,3,111,At Risk
103482,7,12,177106.25,3,3,5,11,335,Loyal
103483,12,9,107892.94,2,2,2,6,222,At Risk
103484,4,11,126476.93,4,3,3,10,433,Potential
103485,4,15,190377.37,4,5,5,14,455,Champions
103486,3,11,153553.29,4,3,4,11,434,Loyal
103487,7,13,155859.7,3,4,4,11,344,Loyal
103488,27,14,131944.22,1,4,3,8,143,Needs Attention
103489,4,9,108237.27,4,2,2,8,422,Needs Attention
103490,10,4,37481.69,2,1,1,4,211,At Risk
103491,11,6,78243.02,2,1,1,4,211,At Risk
103492,15,11,144571.44,1,3,3,7,133,Needs Attention
103493,4,10,144710.96,4,2,3,9,423,Potential
103494,3,10,122354.33,4,2,2,8,422,Needs Attention
103495,4,15,199674.7,4,5,5,14,455,Champions
103496,3,13,140346.16999999998,4,4,3,11,443,Loyal
103497,13,9,104320.87,2,2,2,6,222,At Risk
103498,9,17,229135.01,2,5,5,12,255,Loyal
103499,2,9,98630.6,5,2,2,9,522,Potential
103500,2,12,123437.26,5,3,3,11,533,Loyal
103501,9,17,190976.06,2,5,5,12,255,Loyal
103502,21,8,93671.74,1,1,1,3,111,At Risk
103503,2,12,177475.77,5,3,5,13,535,Champions
103504,10,11,139372.32,2,3,3,8,233,Needs Attention
103505,2,18,177910.72,5,5,5,15,555,Champions
103506,4,9,94435.53,4,2,1,7,421,Needs Attention
103507,12,6,61105.63,2,1,1,4,211,At Risk
103508,5,14,154578.49,4,4,4,12,444,Loyal
103509,14,5,53885.51,1,1,1,3,111,At Risk
103510,25,12,129141.08,1,3,3,7,133,Needs Attention
103511,18,6,89828.18,1,1,1,3,111,At Risk
103512,10,12,144792.28,2,3,3,8,233,Needs Attention
103513,14,16,185881.58,1,5,5,11,155,Loyal
103514,1,14,147950.74,5,4,4,13,544,Champions
103515,1,22,254825.92,5,5,5,15,555,Champions
103516,6,15,205824.38,3,5,5,13,355,Champions
103517,12,11,127967.34,2,3,3,8,233,Needs Attention
103518,4,9,124816.7,4,2,3,9,423,Potential
103519,1,14,175931.21,5,4,5,14,545,Champions
103520,1,10,85357.58,5,2,1,8,521,Needs Attention
103521,9,9,99498.29,2,2,2,6,222,At Risk
103522,4,7,95864.56,4,1,1,6,411,At Risk
103523,6,9,78902.03,3,2,1,6,321,At Risk
103524,5,8,88194.67,4,1,1,6,411,At Risk
103525,36,7,78129.23,1,1,1,3,111,At Risk
103526,21,11,95262.16,1,3,1,5,131,At Risk
103527,1,14,173490.27,5,4,4,13,544,Champions
103528,4,12,135747.62,4,3,3,10,433,Potential
103529,10,13,125903.92,2,4,3,9,243,Potential
103530,4,17,250128.84,4,5,5,14,455,Champions
103531,21,15,172261.6,1,5,4,10,154,Potential
103532,5,11,154924.16,4,3,4,11,434,Loyal
103533,14,6,59497.46,1,1,1,3,111,At Risk
103534,17,12,127307.94,1,3,3,7,133,Needs Attention
103535,1,13,203902.12,5,4,5,14,545,Champions
103536,6,12,143249.11000000002,3,3,3,9,333,Potential
103537,28,9,106672.11,1,2,2,5,122,At Risk
103538,5,21,214119.73,4,5,5,14,455,Champions
103539,2,9,81659.33,5,2,1,8,521,Needs Attention
103540,2,14,165885.16999999998,5,4,4,13,544,Champions
103541,4,17,178087.07,4,5,5,14,455,Champions
103542,5,12,150869.86,4,3,4,11,434,Loyal
103543,7,16,154062.96000000002,3,5,4,12,354,Loyal
103544,4,11,189533.14,4,3,5,12,435,Loyal
103545,9,8,76110.5,2,1,1,4,211,At Risk
103546,7,15,152617.01,3,5,4,12,354,Loyal
103547,14,10,124043.7,1,2,3,6,123,At Risk
103548,13,4,53867.84,2,1,1,4,211,At Risk
103549,5,8,100651.05,4,1,2,7,412,Needs Attention
103550,12,10,87806.24,2,2,1,5,221,At Risk
103551,11,9,142984.76,2,2,3,7,223,Needs Attention
103552,1,17,171146.34,5,5,4,14,554,Champions
103553,27,9,125823.54,1,2,3,6,123,At Risk
103554,1,12,196550.51,5,3,5,13,535,Champions
103555,7,13,146981.87,3,4,4,11,344,Loyal
103556,1,14,213318.74,5,4,5,14,545,Champions
103557,7,13,138361.85,3,4,3,10,343,Potential
103558,13,15,189999.08,2,5,5,12,255,Loyal
103559,10,10,131202.39,2,2,3,7,223,Needs Attention
103560,9,7,72309.78,2,1,1,4,211,At Risk
103561,1,11,121622.85,5,3,2,10,532,Potential
103562,15,14,174591.12,1,4,4,9,144,Potential
103563,18,8,84349.55,1,1,1,3,111,At Risk
103564,8,12,115586.37,3,3,2,8,332,Needs Attention
103565,17,7,119905.85,1,1,2,4,112,At Risk
103566,5,16,199578.45,4,5,5,14,455,Champions
103567,11,13,132929.97,2,4,3,9,243,Potential
103568,3,9,96537.34,4,2,1,7,421,Needs Attention
103569,5,12,146663.78,4,3,4,11,434,Loyal
103570,1,12,138883.12,5,3,3,11,533,Loyal
103571,2,11,148454.36,5,3,4,12,534,Loyal
103572,1,17,209713.4,5,5,5,15,555,Champions
103573,8,10,101227.26,3,2,2,7,322,Needs Attention
103574,1,19,266891.2,5,5,5,15,555,Champions
103575,5,11,145563.56,4,3,3,10,433,Potential
103576,2,10,99008.67,5,2,2,9,522,Potential
103577,8,15,181334.8,3,5,5,13,355,Champions
103578,2,10,126898.38,5,2,3,10,523,Potential
103579,9,16,231695.02,2,5,5,12,255,Loyal
103580,2,8,58034.07,5,1,1,7,511,Needs Attention
103581,8,13,184938.94,3,4,5,12,345,Loyal
103582,20,9,106075.97,1,2,2,5,122,At Risk
103583,7,13,151477.34,3,4,4,11,344,Loyal
103584,1,11,130336.0,5,3,3,11,533,Loyal
103585,6,13,121071.58,3,4,2,9,342,Potential
103586,3,15,204705.54,4,5,5,14,455,Champions
103587,3,10,113843.03,4,2,2,8,422,Needs Attention
103588,2,14,137997.48,5,4,3,12,543,Loyal
103589,8,12,136998.4,3,3,3,9,333,Potential
103590,18,14,191824.83,1,4,5,10,145,Potential
103591,7,9,127776.99,3,2,3,8,323,Needs Attention
103592,6,10,130620.17,3,2,3,8,323,Needs Attention
103593,12,10,159597.29,2,2,4,8,224,Needs Attention
103594,7,12,121952.47,3,3,2,8,332,Needs Attention
103595,1,14,119547.96,5,4,2,11,542,Loyal
103596,10,8,99737.42,2,1,2,5,212,At Risk
103597,7,11,150536.72,3,3,4,10,334,Potential
103598,1,15,181102.35,5,5,5,15,555,Champions
103599,1,10,112892.23,5,2,2,9,522,Potential
103600,4,13,154819.97,4,4,4,12,444,Loyal
103601,2,12,171341.22,5,3,4,12,534,Loyal
103602,6,22,242722.61,3,5,5,13,355,Champions
103603,1,11,110046.11,5,3,2,10,532,Potential
103604,3,15,182102.25,4,5,5,14,455,Champions
103605,11,12,118205.0,2,3,2,7,232,Needs Attention
103606,1,16,155976.79,5,5,4,14,554,Champions
103607,7,7,79569.81,3,1,1,5,311,At Risk
103608,11,9,135712.76,2,2,3,7,223,Needs Attention
103609,25,8,82763.45999999999,1,1,1,3,111,At Risk
103610,7,11,150273.25,3,3,4,10,334,Potential
103611,12,11,123414.57,2,3,3,8,233,Needs Attention
103612,7,11,159014.66,3,3,4,10,334,Potential
103613,1,9,110783.06,5,2,2,9,522,Potential
103614,2,11,142038.7,5,3,3,11,533,Loyal
103615,4,7,83203.0,4,1,1,6,411,At Risk
103616,13,10,118494.01,2,2,2,6,222,At Risk
103617,8,11,129760.09,3,3,3,9,333,Potential
103618,32,6,61181.16,1,1,1,3,111,At Risk
103619,23,12,134221.63,1,3,3,7,133,Needs Attention
103620,18,9,125905.56,1,2,3,6,123,At Risk
103621,14,8,110865.35,1,1,2,4,112,At Risk
103622,2,11,172756.71,5,3,4,12,534,Loyal
103623,11,13,157074.75,2,4,4,10,244,Potential
103624,7,6,77634.86,3,1,1,5,311,At Risk
103625,4,11,171325.84,4,3,4,11,434,Loyal
103626,5,10,97658.79,4,2,2,8,422,Needs Attention
103627,20,10,136007.05,1,2,3,6,123,At Risk
103628,7,10,105528.25,3,2,2,7,322,Needs Attention
103629,5,9,104863.47,4,2,2,8,422,Needs Attention
103630,2,11,145117.56,5,3,3,11,533,Loyal
103631,18,9,101436.7,1,2,2,5,122,At Risk
103632,5,12,101573.42,4,3,2,9,432,Potential
103633,13,5,82177.37,2,1,1,4,211,At Risk
103634,5,14,171425.3,4,4,4,12,444,Loyal
103635,7,13,161838.68,3,4,4,11,344,Loyal
103636,5,10,114552.19,4,2,2,8,422,Needs Attention
103637,10,7,81098.32,2,1,1,4,211,At Risk
103638,15,10,97534.69,1,2,2,5,122,At Risk
103639,2,13,122961.84,5,4,3,12,543,Loyal
103640,9,7,72590.47,2,1,1,4,211,At Risk
103641,12,13,157830.44,2,4,4,10,244,Potential
103642,3,10,105272.36,4,2,2,8,422,Needs Attention
103643,2,8,85012.70999999999,5,1,1,7,511,Needs Attention
103644,1,19,250872.25,5,5,5,15,555,Champions
103645,4,8,88144.66,4,1,1,6,411,At Risk
103646,14,12,182181.62,1,3,5,9,135,Potential
103647,13,11,174909.35,2,3,4,9,234,Potential
103648,5,10,150729.58,4,2,4,10,424,Potential
103649,1,9,113938.58,5,2,2,9,522,Potential
103650,5,12,105324.79,4,3,2,9,432,Potential
103651,4,12,162867.81,4,3,4,11,434,Loyal
103652,4,7,81825.12,4,1,1,6,411,At Risk
103653,31,9,97867.28,1,2,2,5,122,At Risk
103654,20,8,99121.07,1,1,2,4,112,At Risk
103655,8,14,172834.16999999998,3,4,4,11,344,Loyal
103656,31,5,40704.02,1,1,1,3,111,At Risk
103657,5,16,155379.42,4,5,4,13,454,Champions
103658,2,11,128473.31,5,3,3,11,533,Loyal
103659,13,12,154780.16,2,3,4,9,234,Potential
103660,10,9,92617.14,2,2,1,5,221,At Risk
103661,5,14,174493.28,4,4,4,12,444,Loyal
103662,16,9,156283.16,1,2,4,7,124,Needs Attention
103663,5,11,120216.46,4,3,2,9,432,Potential
103664,12,20,255283.91,2,5,5,12,255,Loyal
103665,7,8,115006.56,3,1,2,6,312,At Risk
103666,16,5,61744.880000000005,1,1,1,3,111,At Risk
103667,3,12,118471.32,4,3,2,9,432,Potential
103668,4,12,172595.05,4,3,4,11,434,Loyal
103669,3,12,152898.98,4,3,4,11,434,Loyal
103670,10,12,147692.11,2,3,4,9,234,Potential
103671,4,10,116154.09,4,2,2,8,422,Needs Attention
103672,4,19,195886.51,4,5,5,14,455,Champions
103673,25,5,73161.5,1,1,1,3,111,At Risk
103674,5,8,69799.64,4,1,1,6,411,At Risk
103675,5,10,115571.54,4,2,2,8,422,Needs Attention
103676,3,9,160419.39,4,2,4,10,424,Potential
103677,1,13,116350.97,5,4,2,11,542,Loyal
103678,1,9,106907.34,5,2,2,9,522,Potential
103679,1,11,130635.86,5,3,3,11,533,Loyal
103680,19,10,119611.05,1,2,2,5,122,At Risk
103681,3,8,107637.28,4,1,2,7,412,Needs Attention
103682,1,11,153059.61,5,3,4,12,534,Loyal
103683,6,12,172865.24,3,3,4,10,334,Potential
103684,9,10,99221.58,2,2,2,6,222,At Risk
103685,9,10,125781.23,2,2,3,7,223,Needs Attention
103686,3,13,135137.71,4,4,3,11,443,Loyal
103687,5,24,344689.09,4,5,5,14,455,Champions
103688,10,13,141435.58000000002,2,4,3,9,243,Potential
103689,15,11,140383.57,1,3,3,7,133,Needs Attention
103690,6,9,128336.82,3,2,3,8,323,Needs Attention
103691,11,12,149863.15,2,3,4,9,234,Potential
103692,1,17,169931.28,5,5,4,14,554,Champions
103693,10,9,98544.52,2,2,2,6,222,At Risk
103694,3,10,90516.95,4,2,1,7,421,Needs Attention
103695,6,14,181811.91,3,4,5,12,345,Loyal
103696,6,8,93134.09,3,1,1,5,311,At Risk
103697,1,13,141641.16999999998,5,4,3,12,543,Loyal
103698,10,11,126318.28,2,3,3,8,233,Needs Attention
103699,2,9,115820.53,5,2,2,9,522,Potential
103700,2,8,89825.81,5,1,1,7,511,Needs Attention
103701,5,6,48934.09,4,1,1,6,411,At Risk
103702,4,9,117310.61,4,2,2,8,422,Needs Attention
103703,10,15,173979.69,2,5,4,11,254,Loyal
103704,21,13,159716.03,1,4,4,9,144,Potential
103705,4,12,168147.44,4,3,4,11,434,Loyal
103706,2,11,162598.42,5,3,4,12,534,Loyal
103707,12,10,141709.61,2,2,3,7,223,Needs Attention
103708,3,15,206910.91,4,5,5,14,455,Champions
103709,3,13,118067.3,4,4,2,10,442,Potential
103710,17,9,88658.81,1,2,1,4,121,At Risk
103711,6,12,173374.53,3,3,4,10,334,Potential
103712,14,15,163077.66,1,5,4,10,154,Potential
103713,8,11,148507.52,3,3,4,10,334,Potential
103714,7,8,137964.05,3,1,3,7,313,Needs Attention
103715,1,15,168325.66,5,5,4,14,554,Champions
103716,6,13,155622.89,3,4,4,11,344,Loyal
103717,5,10,88279.69,4,2,1,7,421,Needs Attention
103718,20,8,77926.61,1,1,1,3,111,At Risk
103719,4,12,134996.98,4,3,3,10,433,Potential
103720,13,10,123550.31,2,2,3,7,223,Needs Attention
103721,4,7,83302.94,4,1,1,6,411,At Risk
103722,3,19,247866.12,4,5,5,14,455,Champions
103723,16,12,160491.12,1,3,4,8,134,Needs Attention
103724,12,9,120988.81,2,2,2,6,222,At Risk
103725,12,10,108128.96,2,2,2,6,222,At Risk
103726,10,11,128201.11,2,3,3,8,233,Needs Attention
103727,1,12,135678.43,5,3,3,11,533,Loyal
103728,2,12,153107.63999999998,5,3,4,12,534,Loyal
103729,1,20,236115.01,5,5,5,15,555,Champions
103730,2,14,177255.09,5,4,5,14,545,Champions
103731,13,10,89231.63,2,2,1,5,221,At Risk
103732,11,15,162381.87,2,5,4,11,254,Loyal
103733,2,12,159496.91,5,3,4,12,534,Loyal
103734,4,15,177124.56,4,5,5,14,455,Champions
103735,2,8,88883.83,5,1,1,7,511,Needs Attention
103736,18,15,230628.09,1,5,5,11,155,Loyal
103737,23,4,42912.22,1,1,1,3,111,At Risk
103738,9,17,218336.46,2,5,5,12,255,Loyal
103739,2,10,132873.94,5,2,3,10,523,Potential
103740,18,11,118674.65,1,3,2,6,132,At Risk
103741,5,8,77149.69,4,1,1,6,411,At Risk
103742,3,14,163607.37,4,4,4,12,444,Loyal
103743,16,16,199207.96,1,5,5,11,155,Loyal
103744,11,9,83985.2,2,2,1,5,221,At Risk
103745,13,7,115906.84,2,1,2,5,212,At Risk
103746,16,9,108819.86,1,2,2,5,122,At Risk
103747,1,16,212125.73,5,5,5,15,555,Champions
103748,6,14,159985.76,3,4,4,11,344,Loyal
103749,34,6,77074.47,1,1,1,3,111,At Risk
103750,4,13,157933.19,4,4,4,12,444,Loyal
103751,4,14,118674.22,4,4,2,10,442,Potential
103752,2,15,179279.33000000002,5,5,5,15,555,Champions
103753,1,9,68357.99,5,2,1,8,521,Needs Attention
103754,23,12,123482.01,1,3,3,7,133,Needs Attention
103755,7,14,201857.54,3,4,5,12,345,Loyal
103756,10,12,169617.15,2,3,4,9,234,Potential
103757,3,13,177126.68,4,4,5,13,445,Champions
103758,3,12,182913.63,4,3,5,12,435,Loyal
103759,6,11,123169.34,3,3,3,9,333,Potential
103760,8,13,159380.71,3,4,4,11,344,Loyal
103761,19,7,63117.14,1,1,1,3,111,At Risk
103762,15,9,108541.34,1,2,2,5,122,At Risk
103763,7,14,107045.51,3,4,2,9,342,Potential
103764,4,21,225135.23,4,5,5,14,455,Champions
103765,7,10,164189.15,3,2,4,9,324,Potential
103766,27,13,156533.48,1,4,4,9,144,Potential
103767,16,11,115848.11,1,3,2,6,132,At Risk
103768,4,13,194530.5,4,4,5,13,445,Champions
103769,15,10,144980.41,1,2,3,6,123,At Risk
103770,22,9,81222.92,1,2,1,4,121,At Risk
103771,6,14,149613.86000000002,3,4,4,11,344,Loyal
103772,13,10,134315.2,2,2,3,7,223,Needs Attention
103773,15,11,124725.53,1,3,3,7,133,Needs Attention
103774,5,11,92765.96,4,3,1,8,431,Needs Attention
103775,12,8,60017.44,2,1,1,4,211,At Risk
103776,1,9,109384.44,5,2,2,9,522,Potential
103777,3,14,180963.92,4,4,5,13,445,Champions
103778,2,16,200647.71,5,5,5,15,555,Champions
103779,5,10,99434.59,4,2,2,8,422,Needs Attention
103780,5,8,63095.65,4,1,1,6,411,At Risk
103781,4,16,189394.14,4,5,5,14,455,Champions
103782,3,17,200126.6,4,5,5,14,455,Champions
103783,3,14,186817.05,4,4,5,13,445,Champions
103784,3,9,63281.25,4,2,1,7,421,Needs Attention
103785,2,10,152321.12,5,2,4,11,524,Loyal
103786,5,6,85896.45999999999,4,1,1,6,411,At Risk
103787,4,7,52863.98,4,1,1,6,411,At Risk
103788,34,10,125319.02,1,2,3,6,123,At Risk
103789,1,9,113819.63,5,2,2,9,522,Potential
103790,3,14,153626.22,4,4,4,12,444,Loyal
103791,7,8,101423.93,3,1,2,6,312,At Risk
103792,10,11,119124.95,2,3,2,7,232,Needs Attention
103793,14,11,138714.94,1,3,3,7,133,Needs Attention
103794,6,19,236876.76,3,5,5,13,355,Champions
103795,3,15,134042.88,4,5,3,12,453,Loyal
103796,1,12,147147.47,5,3,4,12,534,Loyal
103797,7,9,65779.55,3,2,1,6,321,At Risk
103798,2,12,144743.77,5,3,3,11,533,Loyal
103799,1,14,167389.73,5,4,4,13,544,Champions
103800,1,5,38044.38,5,1,1,7,511,Needs Attention
103801,4,12,134768.54,4,3,3,10,433,Potential
103802,13,10,155712.01,2,2,4,8,224,Needs Attention
103803,18,11,103661.35,1,3,2,6,132,At Risk
103804,5,14,171817.48,4,4,4,12,444,Loyal
103805,12,10,106181.4,2,2,2,6,222,At Risk
103806,2,20,234379.64,5,5,5,15,555,Champions
103807,11,14,188958.55,2,4,5,11,245,Loyal
103808,23,10,131212.63,1,2,3,6,123,At Risk
103809,4,9,111322.44,4,2,2,8,422,Needs Attention
103810,1,23,266243.5,5,5,5,15,555,Champions
103811,7,9,101935.78,3,2,2,7,322,Needs Attention
103812,4,13,223801.29,4,4,5,13,445,Champions
103813,5,10,87124.03,4,2,1,7,421,Needs Attention
103814,9,11,114483.13,2,3,2,7,232,Needs Attention
103815,12,10,84104.88,2,2,1,5,221,At Risk
103816,20,8,66833.3,1,1,1,3,111,At Risk
103817,3,13,111550.98,4,4,2,10,442,Potential
103818,4,12,120435.25,4,3,2,9,432,Potential
103819,4,16,193248.92,4,5,5,14,455,Champions
103820,4,11,94703.22,4,3,1,8,431,Needs Attention
103821,3,11,114416.06,4,3,2,9,432,Potential
103822,4,16,188762.8,4,5,5,14,455,Champions
103823,17,10,106163.83,1,2,2,5,122,At Risk
103824,1,15,186907.14,5,5,5,15,555,Champions
103825,5,14,142969.46,4,4,3,11,443,Loyal
103826,5,17,210049.86,4,5,5,14,455,Champions
103827,4,10,124282.04,4,2,3,9,423,Potential
103828,12,17,184134.37,2,5,5,12,255,Loyal
103829,28,8,114115.64,1,1,2,4,112,At Risk
103830,3,15,172853.01,4,5,4,13,454,Champions
103831,5,8,101629.57,4,1,2,7,412,Needs Attention
103832,12,10,129387.87,2,2,3,7,223,Needs Attention
103833,51,7,50095.62,1,1,1,3,111,At Risk
103834,3,14,163196.81,4,4,4,12,444,Loyal
103835,8,13,171745.16,3,4,4,11,344,Loyal
103836,1,14,178855.16,5,4,5,14,545,Champions
103837,12,14,171584.81,2,4,4,10,244,Potential
103838,11,12,125986.71,2,3,3,8,233,Needs Attention
103839,3,10,94370.83,4,2,1,7,421,Needs Attention
103840,3,16,173314.47999999998,4,5,4,13,454,Champions
103841,2,17,234988.2,5,5,5,15,555,Champions
103842,7,14,149459.43,3,4,4,11,344,Loyal
103843,4,8,117021.64,4,1,2,7,412,Needs Attention
103844,1,22,234034.94,5,5,5,15,555,Champions
103845,5,14,170520.38,4,4,4,12,444,Loyal
103846,15,12,89209.91,1,3,1,5,131,At Risk
103847,15,11,123978.85,1,3,3,7,133,Needs Attention
103848,4,11,150770.74,4,3,4,11,434,Loyal
103849,1,10,95899.97,5,2,1,8,521,Needs Attention
103850,27,8,101395.13,1,1,2,4,112,At Risk
103851,4,14,193044.86,4,4,5,13,445,Champions
103852,5,7,95839.88,4,1,1,6,411,At Risk
103853,7,11,114677.7,3,3,2,8,332,Needs Attention
103854,4,17,221993.4,4,5,5,14,455,Champions
103855,3,15,218470.12,4,5,5,14,455,Champions
103856,4,15,193463.31,4,5,5,14,455,Champions
103857,9,12,131863.17,2,3,3,8,233,Needs Attention
103858,2,11,147188.59,5,3,4,12,534,Loyal
103859,10,13,164244.66,2,4,4,10,244,Potential
103860,20,9,123762.54,1,2,3,6,123,At Risk
103861,1,14,186444.18,5,4,5,14,545,Champions
103862,10,13,185924.3,2,4,5,11,245,Loyal
103863,4,16,214426.32,4,5,5,14,455,Champions
103864,8,12,121632.59,3,3,2,8,332,Needs Attention
103865,67,7,82844.08,1,1,1,3,111,At Risk
103866,2,13,156505.52,5,4,4,13,544,Champions
103867,2,14,166378.38,5,4,4,13,544,Champions
103868,1,16,161017.01,5,5,4,14,554,Champions
103869,5,10,101922.86,4,2,2,8,422,Needs Attention
103870,38,6,49920.03999999999,1,1,1,3,111,At Risk
103871,11,7,95456.81,2,1,1,4,211,At Risk
103872,10,13,166102.98,2,4,4,10,244,Potential
103873,28,13,142858.41,1,4,3,8,143,Needs Attention
103874,8,9,124659.09,3,2,3,8,323,Needs Attention
103875,4,10,108156.66,4,2,2,8,422,Needs Attention
103876,1,13,183238.59,5,4,5,14,545,Champions
103877,2,13,181563.7,5,4,5,14,545,Champions
103878,6,12,148182.2,3,3,4,10,334,Potential
103879,6,7,84289.84,3,1,1,5,311,At Risk
103880,2,14,174298.41,5,4,4,13,544,Champions
103881,19,8,86554.67,1,1,1,3,111,At Risk
103882,20,5,73785.91,1,1,1,3,111,At Risk
103883,5,16,180497.2,4,5,5,14,455,Champions
103884,5,9,110942.74,4,2,2,8,422,Needs Attention
103885,10,6,73210.31,2,1,1,4,211,At Risk
103886,1,7,83315.09,5,1,1,7,511,Needs Attention
103887,21,8,83832.9,1,1,1,3,111,At Risk
103888,18,12,158418.78999999998,1,3,4,8,134,Needs Attention
103889,6,12,156354.12,3,3,4,10,334,Potential
103890,6,14,178849.32,3,4,5,12,345,Loyal
103891,51,9,166431.5,1,2,4,7,124,Needs Attention
103892,4,8,108858.78,4,1,2,7,412,Needs Attention
103893,3,9,75196.19,4,2,1,7,421,Needs Attention
103894,28,11,125894.85,1,3,3,7,133,Needs Attention
103895,4,12,139052.19,4,3,3,10,433,Potential
103896,10,5,85045.43000000001,2,1,1,4,211,At Risk
103897,6,13,180105.22,3,4,5,12,345,Loyal
103898,3,11,147390.95,4,3,4,11,434,Loyal
103899,2,8,73780.26,5,1,1,7,511,Needs Attention
103900,13,12,117410.93,2,3,2,7,232,Needs Attention
103901,1,9,111083.15,5,2,2,9,522,Potential
103902,2,12,159341.53,5,3,4,12,534,Loyal
103903,1,11,121294.17,5,3,2,10,532,Potential
103904,1,13,170256.4,5,4,4,13,544,Champions
103905,2,12,150742.52000000002,5,3,4,12,534,Loyal
103906,11,13,167225.22,2,4,4,10,244,Potential
103907,4,13,211238.63,4,4,5,13,445,Champions
103908,2,11,111207.9,5,3,2,10,532,Potential
103909,9,12,168843.03,2,3,4,9,234,Potential
103910,19,9,106466.32,1,2,2,5,122,At Risk
103911,2,14,139827.19,5,4,3,12,543,Loyal
103912,40,5,54205.15,1,1,1,3,111,At Risk
103913,5,14,191092.27,4,4,5,13,445,Champions
