CustomerID,Transaction_Count,Total_Spent,Avg_Amount,Std_Amount,Min_Amount,Max_Amount,Fraud_Count,Fraud_Rate,Customer_Value
109066,19,300563.52,15819.13,6557.74,1676.36,22254.48,8,0.4211,VIP
109067,10,78587.52,7858.75,4706.96,1617.33,15003.18,6,0.6,Low
109068,9,91959.19,10217.69,6087.25,1219.94,18734.43,4,0.4444,Low
109069,12,160360.41,13363.37,6900.92,3428.38,22972.49,6,0.5,High
109070,18,194644.66,10813.59,5828.02,3088.83,21331.63,9,0.5,VIP
109071,15,160481.67,10698.78,7476.31,504.86,23374.32,9,0.6,High
109072,8,77497.22,9687.15,6497.24,1297.77,22516.59,2,0.25,Low
109073,8,101543.42,12692.93,7188.07,4439.31,23361.94,4,0.5,Low
109074,17,160230.96,9425.35,7439.95,84.26,21266.18,9,0.5294,High
109075,13,189104.36,14546.49,6315.83,4599.59,23994.4,6,0.4615,VIP
109076,10,110960.45,11096.04,6679.07,1953.56,22942.49,6,0.6,Medium
109077,14,180368.6,12883.47,6448.71,325.77,20992.44,9,0.6429,VIP
109078,15,197089.69,13139.31,6572.9,283.42,23802.14,8,0.5333,VIP
109079,11,145604.15,13236.74,6019.13,3927.42,21963.46,5,0.4545,High
109080,10,142197.85,14219.78,7619.32,151.12,23510.37,6,0.6,High
109081,10,124933.28,12493.33,7180.89,1258.54,22401.72,7,0.7,Medium
109082,3,56220.11,18740.04,6679.48,11169.66,23802.94,1,0.3333,Low
109083,11,122387.32,11126.12,7756.03,1591.64,23615.09,5,0.4545,Medium
109084,8,120536.31,15067.04,3332.37,11266.68,19742.68,7,0.875,Medium
109085,8,102485.75,12810.72,5263.14,3840.41,18544.64,4,0.5,Low
109086,8,85011.58,10626.45,4320.62,4042.96,15616.66,4,0.5,Low
109087,14,219701.82,15692.99,6151.23,5665.97,23750.77,7,0.5,VIP
109088,15,145681.82,9712.12,6266.85,746.67,19382.82,9,0.6,High
109089,12,136451.32,11370.94,8557.77,1018.17,23745.72,6,0.5,High
109090,8,76793.57,9599.2,7076.33,2569.07,20020.69,5,0.625,Low
109091,7,81894.75,11699.25,8718.81,812.11,23157.97,3,0.4286,Low
109092,11,121803.86,11073.08,8568.61,219.75,22315.45,6,0.5455,Medium
109093,8,96547.24,12068.4,6755.25,4133.61,20942.34,4,0.5,Low
109094,14,179702.6,12835.9,7308.15,174.39,23687.25,5,0.3571,VIP
109095,13,97226.16,7478.94,4459.38,167.41,13822.13,6,0.4615,Low
109096,16,207749.49,12984.34,6070.36,4987.09,22503.2,5,0.3125,VIP
109097,7,74640.71,10662.96,6872.98,3646.63,20225.79,3,0.4286,Low
109098,9,102472.61,11385.85,8270.27,689.37,23864.74,4,0.4444,Low
109099,12,142438.24,11869.85,8077.5,1519.98,23972.9,6,0.5,High
109100,11,110182.28,10016.57,7721.27,135.1,23647.88,8,0.7273,Medium
109101,11,102833.42,9348.49,5708.7,1245.8,18511.45,7,0.6364,Low
109102,13,137175.18,10551.94,6930.61,1241.81,21750.24,5,0.3846,High
109103,9,91826.79,10202.98,6004.79,66.48,19681.66,4,0.4444,Low
109104,12,161237.71,13436.48,6814.74,2774.95,21600.53,4,0.3333,High
109105,8,76888.87,9611.11,7680.82,339.02,21724.55,5,0.625,Low
109106,12,153940.72,12828.39,6952.33,4756.6,23305.24,2,0.1667,High
109107,12,166370.3,13864.19,7768.22,1282.82,23634.64,5,0.4167,VIP
109108,18,179895.31,9994.18,5512.28,1291.31,23414.01,10,0.5556,VIP
109109,9,107046.83,11894.09,8126.87,1322.55,23001.12,2,0.2222,Medium
109110,13,171946.42,13226.65,6632.84,2653.42,23093.93,3,0.2308,VIP
109111,12,146657.94,12221.5,6870.29,4338.34,23679.83,7,0.5833,High
109112,11,177050.17,16095.47,5447.05,7703.86,23541.72,4,0.3636,VIP
109113,12,79765.46,6647.12,5103.11,617.21,17274.39,5,0.4167,Low
109114,9,98457.68,10939.74,6947.78,2793.86,20575.39,3,0.3333,Low
109115,12,176020.42,14668.37,6935.27,4337.23,23965.41,3,0.25,VIP
109116,14,170629.77,12187.84,7648.34,587.5,23911.59,7,0.5,VIP
109117,7,101503.95,14500.56,7641.83,674.75,23897.77,3,0.4286,Low
109118,11,104807.75,9527.98,5931.41,4058.73,21827.76,5,0.4545,Medium
109119,10,128391.09,12839.11,6269.04,977.16,21462.37,4,0.4,Medium
109120,10,134449.48,13444.95,8103.49,1309.78,23795.72,6,0.6,High
109121,7,96988.46,13855.49,6725.29,3680.78,21850.56,4,0.5714,Low
109122,9,139473.0,15497.0,6230.57,7352.4,23248.77,2,0.2222,High
109123,15,190213.13,12680.88,7119.26,721.6,21700.45,4,0.2667,VIP
109124,15,122691.11,8179.41,6216.29,190.14,19836.85,3,0.2,Medium
109125,18,268554.66,14919.7,7115.39,1356.67,23166.59,8,0.4444,VIP
109126,7,62268.4,8895.49,5954.59,626.02,16466.06,3,0.4286,Low
109127,15,207632.71,13842.18,6793.86,3840.71,23847.53,4,0.2667,VIP
109128,13,201955.25,15535.02,4668.36,10042.13,23324.25,4,0.3077,VIP
109129,10,125521.59,12552.16,8648.83,73.22,23222.25,4,0.4,Medium
109130,9,96342.78,10704.75,8952.06,1028.35,22827.79,3,0.3333,Low
109131,14,239757.22,17125.52,5611.7,6731.42,23813.67,8,0.5714,VIP
109132,18,230578.66,12809.93,6720.99,607.38,23161.48,10,0.5556,VIP
109133,12,154834.05,12902.84,7444.21,1267.77,23436.37,4,0.3333,High
109134,12,123270.19,10272.52,6770.4,390.51,23354.07,3,0.25,Medium
109135,9,116841.62,12982.4,6434.85,2977.3,21674.6,6,0.6667,Medium
109136,11,158129.12,14375.37,7136.13,3772.06,23419.28,4,0.3636,High
109137,21,298639.06,14220.91,8052.12,786.08,23905.94,10,0.4762,VIP
109138,15,161745.19,10783.01,6389.58,1008.25,20499.53,10,0.6667,High
109139,9,119849.0,13316.56,5338.79,5766.54,20398.69,4,0.4444,Medium
109140,9,130455.42,14495.05,7053.15,3868.16,23916.71,6,0.6667,Medium
109141,9,102031.93,11336.88,6004.91,3573.91,19764.12,5,0.5556,Low
109142,10,116719.57,11671.96,7402.47,1214.18,23945.65,3,0.3,Medium
109143,14,183330.74,13095.05,7487.01,1151.94,21541.44,7,0.5,VIP
109144,12,126081.15,10506.76,5200.68,915.68,16828.98,8,0.6667,Medium
109145,13,146331.8,11256.29,7320.9,148.53,21725.41,4,0.3077,High
109146,4,27297.5,6824.38,8148.88,286.27,18729.56,1,0.25,Low
109147,12,147847.76,12320.65,5887.4,2592.43,21613.4,7,0.5833,High
109148,11,166534.88,15139.53,7904.05,1264.17,23256.62,7,0.6364,VIP
109149,8,95898.88,11987.36,5862.13,4125.65,19875.38,4,0.5,Low
109150,8,78817.4,9852.17,6283.81,573.19,18896.61,3,0.375,Low
109151,7,103053.37,14721.91,7095.85,2533.25,22289.61,6,0.8571,Low
109152,12,132387.39,11032.28,7299.28,2317.41,21764.2,6,0.5,Medium
109153,10,142910.8,14291.08,6665.95,828.24,23562.62,3,0.3,High
109154,12,187034.99,15586.25,6839.77,5931.51,23956.36,6,0.5,VIP
109155,11,180190.03,16380.91,5635.28,4277.77,21115.46,7,0.6364,VIP
109156,19,313940.62,16523.19,6599.38,3371.58,23845.95,10,0.5263,VIP
109157,13,166375.82,12798.14,7370.48,2188.21,23562.97,4,0.3077,VIP
109158,9,98462.49,10940.28,8406.32,1249.99,22561.45,5,0.5556,Low
109159,7,70787.48,10112.5,6189.01,2009.85,18951.75,2,0.2857,Low
109160,14,101195.2,7228.23,6901.88,432.35,20177.23,7,0.5,Low
109161,11,166858.68,15168.97,8367.48,1365.19,24010.96,4,0.3636,VIP
109162,7,101189.59,14455.66,7974.92,2911.3,22533.42,1,0.1429,Low
109163,9,115067.29,12785.25,6821.92,565.25,20313.68,6,0.6667,Medium
109164,8,100661.06,12582.63,5441.87,2247.93,17698.08,4,0.5,Low
109165,10,144862.96,14486.3,6385.89,2835.63,23250.25,4,0.4,High
109166,9,112434.13,12492.68,5669.86,2634.95,19638.58,4,0.4444,Medium
109167,6,75472.07,12578.68,6807.02,2456.84,23442.88,3,0.5,Low
109168,11,106979.77,9725.43,5894.48,2579.39,23105.7,3,0.2727,Medium
109169,7,88569.75,12652.82,6326.98,5810.36,20936.28,3,0.4286,Low
109170,10,120163.31,12016.33,8017.59,2773.13,23557.95,4,0.4,Medium
109171,13,210977.44,16229.03,6029.33,3463.71,23545.01,7,0.5385,VIP
109172,7,81371.19,11624.46,8915.39,1015.88,23722.65,3,0.4286,Low
109173,14,149168.08,10654.86,7906.48,2234.64,22525.98,9,0.6429,High
109174,14,136159.34,9725.67,6108.09,417.09,20860.34,6,0.4286,High
109175,12,130774.38,10897.86,7364.9,634.17,20800.21,8,0.6667,Medium
109176,14,183721.63,13122.97,6198.95,4493.23,22478.19,7,0.5,VIP
109177,16,212312.38,13269.52,6376.27,4516.91,23883.94,8,0.5,VIP
109178,13,168525.61,12963.51,7218.19,551.54,23752.74,3,0.2308,VIP
109179,12,124209.94,10350.83,7214.46,1205.96,22403.12,4,0.3333,Medium
109180,8,95693.84,11961.73,5389.36,4364.8,19852.9,3,0.375,Low
109181,9,145626.19,16180.69,6932.0,6654.36,23804.94,6,0.6667,High
109182,9,114597.46,12733.05,7540.81,73.47,23346.02,4,0.4444,Medium
109183,16,163721.01,10232.56,7722.8,340.96,22473.02,9,0.5625,High
109184,6,53245.19,8874.2,8181.33,864.4,20453.52,4,0.6667,Low
109185,17,192072.62,11298.39,7464.82,548.69,22827.88,12,0.7059,VIP
109186,11,149091.92,13553.81,6169.57,4230.65,22706.92,5,0.4545,High
109187,5,68219.73,13643.95,6765.81,5487.81,23120.59,3,0.6,Low
109188,9,59232.58,6581.4,4320.56,914.73,13655.02,3,0.3333,Low
109189,10,105518.51,10551.85,8652.23,545.47,22994.9,5,0.5,Medium
109190,12,146642.22,12220.18,6407.63,4506.73,21665.7,4,0.3333,High
109191,14,162678.9,11619.92,6771.3,2114.6,23891.69,6,0.4286,High
109192,10,135597.78,13559.78,5939.64,2705.54,23724.6,4,0.4,High
109193,11,134901.05,12263.73,7731.56,650.67,23447.84,9,0.8182,High
109194,9,100153.97,11128.22,6175.37,2843.97,20566.82,6,0.6667,Low
109195,16,193577.54,12098.6,7563.95,923.84,23544.86,8,0.5,VIP
109196,15,242754.51,16183.63,6065.37,3331.41,23921.67,9,0.6,VIP
109197,2,15895.19,7947.59,1936.46,6578.31,9316.88,1,0.5,Low
109198,7,95087.53,13583.93,5216.8,6449.06,20351.74,3,0.4286,Low
109199,10,111825.67,11182.57,6204.14,1692.18,18905.88,8,0.8,Medium
109200,6,84809.17,14134.86,6699.47,6197.03,22470.11,2,0.3333,Low
109201,20,221059.76,11052.99,5635.48,1240.5,19778.89,10,0.5,VIP
109202,10,102442.85,10244.28,3976.64,4109.37,17183.15,7,0.7,Low
109203,6,83351.21,13891.87,9369.76,2191.21,23858.24,3,0.5,Low
109204,10,129877.83,12987.78,7595.16,408.94,22043.57,3,0.3,Medium
109205,12,158963.83,13246.99,7119.89,1750.06,21640.7,6,0.5,High
109206,11,148705.81,13518.71,5993.28,492.59,22934.09,5,0.4545,High
109207,6,77475.84,12912.64,6156.16,7870.73,23039.55,2,0.3333,Low
109208,12,176152.04,14679.34,6682.88,2926.12,22416.38,5,0.4167,VIP
109209,9,105346.84,11705.2,5178.05,5590.27,17235.2,6,0.6667,Medium
109210,10,106715.38,10671.54,5631.53,603.56,17858.28,4,0.4,Medium
109211,11,153961.67,13996.52,6396.28,4347.04,23538.56,6,0.5455,High
109212,11,130931.96,11902.91,7690.44,288.74,21791.52,5,0.4545,Medium
109213,21,263491.02,12547.19,6623.09,1751.01,22926.7,13,0.619,VIP
109214,8,96945.89,12118.24,7077.56,774.52,20939.62,5,0.625,Low
109215,14,169031.9,12073.71,5737.71,2330.27,21920.09,6,0.4286,VIP
109216,10,139724.45,13972.45,6910.9,3180.41,22605.75,4,0.4,High
109217,12,76961.96,6413.5,4448.62,406.18,15927.39,6,0.5,Low
109218,14,148036.05,10574.0,7641.77,1401.39,23102.12,6,0.4286,High
109219,12,116480.92,9706.74,7718.8,1083.32,23115.14,5,0.4167,Medium
109220,7,86441.56,12348.79,4409.76,6318.43,18810.21,5,0.7143,Low
109221,14,194371.45,13883.68,7445.11,931.38,23280.86,4,0.2857,VIP
109222,11,97306.48,8846.04,7775.32,278.97,23749.53,5,0.4545,Low
109223,10,128713.83,12871.38,6503.29,2448.51,20566.09,7,0.7,Medium
109224,9,102541.56,11393.51,5762.83,4125.53,19715.28,5,0.5556,Low
109225,9,104395.69,11599.52,7315.09,726.41,23213.45,6,0.6667,Medium
109226,5,65889.8,13177.96,8500.65,4727.83,22410.47,1,0.2,Low
109227,15,173242.14,11549.48,7813.24,624.25,21525.71,9,0.6,VIP
109228,14,178273.68,12733.83,8162.37,72.05,24009.89,7,0.5,VIP
109229,12,135446.57,11287.21,5661.0,88.39,19217.58,7,0.5833,High
109230,16,222452.18,13903.26,7770.86,375.76,22469.35,5,0.3125,VIP
109231,14,174377.79,12455.56,8212.93,920.79,23895.76,7,0.5,VIP
109232,6,50281.86,8380.31,5750.08,2071.6,15748.05,2,0.3333,Low
109233,12,165075.1,13756.26,7175.93,79.95,22154.38,6,0.5,High
109234,13,149229.98,11479.23,7449.32,2147.58,23537.72,7,0.5385,High
109235,10,158867.38,15886.74,7777.36,3694.29,23539.9,4,0.4,High
109236,12,124912.03,10409.34,7177.13,1427.78,21361.95,6,0.5,Medium
109237,5,92022.07,18404.41,3104.8,15151.79,22781.44,4,0.8,Low
109238,11,122563.18,11142.11,7460.31,1932.07,23642.79,5,0.4545,Medium
109239,6,84507.11,14084.52,10090.19,428.32,23923.5,3,0.5,Low
109240,14,148670.46,10619.32,5876.28,3865.46,21213.4,5,0.3571,High
109241,12,115906.88,9658.91,5858.13,2003.1,19026.5,4,0.3333,Medium
109242,9,110599.71,12288.86,7552.47,2646.21,21040.87,3,0.3333,Medium
109243,11,148852.99,13532.09,6324.76,1317.85,22822.19,5,0.4545,High
109244,10,131866.21,13186.62,8863.23,3656.41,23393.21,4,0.4,Medium
109245,13,148129.07,11394.54,7153.46,443.78,23056.12,6,0.4615,High
109246,12,134014.52,11167.88,6298.7,4130.51,20596.52,9,0.75,Medium
109247,19,252628.03,13296.21,6313.04,3141.68,23148.38,10,0.5263,VIP
109248,11,159339.01,14485.36,7363.04,439.37,21756.99,7,0.6364,High
109249,11,144363.35,13123.94,7009.02,353.6,21516.29,4,0.3636,High
109250,16,159452.27,9965.77,6281.75,173.96,22054.74,5,0.3125,High
109251,10,95310.36,9531.04,8505.67,581.17,22678.84,1,0.1,Low
109252,9,100931.33,11214.59,7794.24,1080.19,22613.41,6,0.6667,Low
109253,7,87704.43,12529.2,8766.11,1265.26,23090.17,4,0.5714,Low
109254,8,66012.77,8251.6,4758.84,790.72,14492.09,7,0.875,Low
109255,14,167527.28,11966.23,6139.37,2630.87,21613.58,8,0.5714,VIP
109256,9,66826.96,7425.22,8213.21,348.87,22593.95,6,0.6667,Low
109257,17,205037.59,12061.03,5545.36,3730.63,23758.22,9,0.5294,VIP
109258,13,120084.24,9237.25,3742.89,1868.26,14319.04,5,0.3846,Medium
109259,10,92054.51,9205.45,6601.16,209.23,21757.04,6,0.6,Low
109260,12,139923.87,11660.32,7296.45,1797.52,22791.42,3,0.25,High
109261,7,101693.06,14527.58,4553.63,9067.66,22117.08,3,0.4286,Low
109262,10,90421.57,9042.16,6525.05,713.96,20208.09,5,0.5,Low
109263,15,156299.77,10419.98,6217.02,1629.38,23428.53,8,0.5333,High
109264,10,168015.54,16801.55,4472.13,9385.29,22709.08,4,0.4,VIP
109265,14,200406.19,14314.73,8000.88,172.74,23778.36,8,0.5714,VIP
109266,16,218629.16,13664.32,7510.91,99.45,22819.65,10,0.625,VIP
109267,10,167933.84,16793.38,6347.28,1886.22,23932.26,5,0.5,VIP
109268,8,129512.22,16189.03,6659.64,872.95,21905.63,3,0.375,Medium
109269,15,158441.86,10562.79,6722.87,670.91,20343.16,9,0.6,High
109270,9,104673.78,11630.42,7098.65,725.15,21711.88,1,0.1111,Medium
109271,11,113326.94,10302.45,9579.13,321.01,23256.84,4,0.3636,Medium
109272,10,154173.03,15417.3,7526.13,3600.49,23213.07,4,0.4,High
109273,9,123538.83,13726.54,7116.03,125.98,23646.5,5,0.5556,Medium
109274,9,115115.18,12790.58,4502.54,7040.57,22773.38,7,0.7778,Medium
109275,10,120447.35,12044.73,7671.32,1304.94,23803.51,3,0.3,Medium
109276,10,86353.47,8635.35,6170.6,1281.71,20187.38,4,0.4,Low
109277,10,125922.98,12592.3,6274.71,4445.12,22784.65,6,0.6,Medium
109278,9,102464.36,11384.93,6199.77,2809.55,19261.19,3,0.3333,Low
109279,7,113094.12,16156.3,5108.05,8587.93,22924.65,2,0.2857,Medium
109280,12,136674.83,11389.57,7932.96,1727.59,23764.47,4,0.3333,High
109281,15,212452.51,14163.5,7112.85,1342.92,23602.74,10,0.6667,VIP
109282,15,187846.56,12523.1,8885.87,237.17,23844.22,6,0.4,VIP
109283,9,119408.1,13267.57,7994.29,1412.99,24039.11,1,0.1111,Medium
109284,11,162382.6,14762.05,7044.79,65.19,23506.49,5,0.4545,High
109285,20,275130.51,13756.53,8222.92,186.78,23378.09,8,0.4,VIP
109286,8,97459.74,12182.47,7145.0,84.79,22878.23,3,0.375,Low
109287,8,125902.77,15737.85,5424.15,9311.32,23123.07,3,0.375,Medium
109288,8,114761.39,14345.17,9311.19,3020.9,23556.05,4,0.5,Medium
109289,10,96172.31,9617.23,7676.63,1455.09,24020.52,3,0.3,Low
109290,20,252652.32,12632.62,7197.94,930.08,23379.81,8,0.4,VIP
109291,14,171823.0,12273.07,7280.54,763.09,21785.33,8,0.5714,VIP
109292,12,134408.52,11200.71,6293.84,323.93,20533.8,7,0.5833,High
109293,11,145979.22,13270.84,5308.44,1681.34,19731.32,9,0.8182,High
109294,13,163339.94,12564.61,7075.42,1894.61,23666.07,7,0.5385,High
109295,11,164855.76,14986.89,7943.76,994.71,23923.08,5,0.4545,High
109296,10,129208.16,12920.82,8099.62,1268.59,23635.59,7,0.7,Medium
109297,15,166473.34,11098.22,6508.37,722.87,22816.55,7,0.4667,VIP
109298,11,190415.83,17310.53,5244.57,4025.97,22720.35,9,0.8182,VIP
109299,13,143277.81,11021.37,5518.02,1446.57,20802.34,6,0.4615,High
109300,7,108507.73,15501.1,8583.85,226.2,23932.09,2,0.2857,Medium
109301,9,115506.25,12834.03,6121.61,5154.89,23006.61,3,0.3333,Medium
109302,13,156541.99,12041.69,6775.18,3173.35,23797.34,9,0.6923,High
109303,9,106937.46,11881.94,7039.92,864.27,20436.23,5,0.5556,Medium
109304,15,192459.57,12830.64,7805.38,1819.92,23478.38,5,0.3333,VIP
109305,11,104741.41,9521.95,6245.86,1616.43,21850.19,5,0.4545,Medium
109306,9,96882.57,10764.73,6291.13,237.63,21018.93,3,0.3333,Low
109307,12,139817.19,11651.43,6307.45,2108.76,20630.26,7,0.5833,High
109308,8,66790.77,8348.85,6239.24,2349.04,21137.29,5,0.625,Low
109309,10,141787.89,14178.79,8556.68,233.5,23414.77,7,0.7,High
109310,5,67702.1,13540.42,6159.35,7635.96,21070.01,1,0.2,Low
109311,12,152537.85,12711.49,5874.97,1456.61,22198.46,8,0.6667,High
109312,8,107901.69,13487.71,7945.65,2462.66,23739.4,6,0.75,Medium
109313,13,184663.47,14204.88,6440.17,3403.83,23391.37,6,0.4615,VIP
109314,14,204492.61,14606.62,6648.28,3872.36,23684.64,9,0.6429,VIP
109315,16,226660.37,14166.27,7266.52,377.47,23498.83,10,0.625,VIP
109316,12,129741.37,10811.78,6716.63,1461.04,23123.34,0,0.0,Medium
109317,11,135568.54,12324.41,5114.23,4535.92,21612.49,6,0.5455,High
109318,12,123459.48,10288.29,5342.69,1187.39,17550.82,8,0.6667,Medium
109319,11,135616.72,12328.79,7240.61,1183.77,23650.95,4,0.3636,High
109320,16,181094.65,11318.42,7488.55,207.93,21784.45,15,0.9375,VIP
109321,11,183211.97,16655.63,6865.26,82.49,23975.23,6,0.5455,VIP
109322,16,184224.3,11514.02,8107.29,807.95,23487.74,10,0.625,VIP
109323,11,138495.88,12590.53,6593.03,543.78,22394.51,6,0.5455,High
109324,16,216716.65,13544.79,7669.3,1411.05,22879.64,5,0.3125,VIP
109325,12,144073.57,12006.13,8595.24,2075.43,22494.71,7,0.5833,High
109326,7,96791.19,13827.31,7274.12,3687.69,21271.06,5,0.7143,Low
109327,13,155870.71,11990.05,5945.18,1917.68,18407.73,8,0.6154,High
109328,14,152547.74,10896.27,7898.91,765.75,23719.57,9,0.6429,High
109329,12,164670.26,13722.52,7905.97,3391.31,23658.26,4,0.3333,High
109330,6,83534.5,13922.42,8051.3,2033.27,23911.04,4,0.6667,Low
109331,9,119109.45,13234.38,9465.45,304.26,23684.21,4,0.4444,Medium
109332,16,199808.14,12488.01,7017.16,946.01,23745.94,8,0.5,VIP
109333,12,156125.7,13010.48,6776.3,1428.65,23393.04,4,0.3333,High
109334,11,117273.78,10661.25,5771.61,3026.43,20986.64,6,0.5455,Medium
109335,11,100816.52,9165.14,6432.56,318.64,22150.79,9,0.8182,Low
109336,7,83002.43,11857.49,7932.31,255.24,21401.48,2,0.2857,Low
109337,13,194942.28,14995.56,6123.13,5941.89,22802.44,7,0.5385,VIP
109338,9,97044.51,10782.72,7360.59,802.0,19861.8,3,0.3333,Low
109339,13,139720.36,10747.72,6464.55,80.9,19395.66,9,0.6923,High
109340,13,199949.6,15380.74,9179.14,1684.96,23900.12,5,0.3846,VIP
109341,16,110571.41,6910.71,5044.32,742.01,16317.38,11,0.6875,Medium
109342,11,126781.79,11525.62,7606.15,1254.68,22339.59,6,0.5455,Medium
109343,9,121773.8,13530.42,7475.59,1053.88,22720.74,6,0.6667,Medium
109344,11,166463.12,15133.01,6796.25,2459.41,23757.21,5,0.4545,VIP
109345,12,144429.4,12035.78,6580.2,3157.31,23687.68,3,0.25,High
109346,6,69655.97,11609.33,7597.99,3188.89,19843.84,3,0.5,Low
109347,11,105844.02,9622.18,6736.45,204.31,21729.16,6,0.5455,Medium
109348,9,101901.35,11322.37,8256.53,382.04,22317.97,3,0.3333,Low
109349,6,79582.55,13263.76,3862.38,7320.86,18959.25,2,0.3333,Low
109350,9,110620.84,12291.2,6583.84,580.71,18889.65,6,0.6667,Medium
109351,9,129274.1,14363.79,6490.23,4944.52,23356.58,6,0.6667,Medium
109352,11,110334.79,10030.44,7887.34,828.79,22440.15,3,0.2727,Medium
109353,8,86357.92,10794.74,5113.95,5787.19,17978.79,4,0.5,Low
109354,7,75899.64,10842.81,7932.63,1574.53,21660.88,3,0.4286,Low
109355,11,135157.98,12287.09,8167.47,648.44,20557.26,6,0.5455,High
109356,8,104247.72,13030.96,8026.94,283.36,23029.29,5,0.625,Medium
109357,9,110270.06,12252.23,7297.24,581.39,21456.29,4,0.4444,Medium
109358,12,120782.76,10065.23,7315.44,1419.11,22522.17,8,0.6667,Medium
109359,9,104584.07,11620.45,8455.0,126.83,22626.12,5,0.5556,Medium
109360,14,179546.54,12824.75,6852.56,2715.7,23438.93,12,0.8571,VIP
109361,7,75764.99,10823.57,9230.2,374.51,22913.9,3,0.4286,Low
109362,18,175839.11,9768.84,7169.11,637.33,22902.75,8,0.4444,VIP
109363,15,204540.14,13636.01,6327.73,882.83,23447.7,9,0.6,VIP
109364,16,170177.75,10636.11,6724.69,72.26,23521.58,10,0.625,VIP
109365,11,179833.53,16348.5,6842.72,1405.92,22805.87,3,0.2727,VIP
109366,12,162576.85,13548.07,7341.18,1332.53,24008.72,4,0.3333,High
109367,12,127060.21,10588.35,7139.75,2098.58,21911.92,8,0.6667,Medium
109368,16,153324.85,9582.8,4898.84,2002.69,19158.32,9,0.5625,High
109369,16,214828.61,13426.79,4973.54,1956.79,22524.09,5,0.3125,VIP
109370,13,100790.95,7753.15,7326.24,489.02,21460.38,7,0.5385,Low
109371,12,106260.06,8855.0,7115.08,739.26,22053.64,4,0.3333,Medium
109372,12,189489.5,15790.79,6108.86,3609.44,23425.26,7,0.5833,VIP
109373,13,183242.42,14095.57,8120.92,692.28,23001.72,8,0.6154,VIP
109374,11,169193.06,15381.19,7518.41,343.72,23814.21,1,0.0909,VIP
109375,10,147773.65,14777.36,4932.1,6350.69,20858.75,5,0.5,High
109376,12,143784.05,11982.0,6880.14,532.85,20416.22,4,0.3333,High
109377,7,116254.12,16607.73,5056.01,8643.85,23380.25,1,0.1429,Medium
109378,15,155814.29,10387.62,5979.03,1325.31,18489.38,8,0.5333,High
109379,11,122544.06,11140.37,7683.11,1098.54,23796.05,5,0.4545,Medium
109380,12,162423.88,13535.32,6385.93,2475.24,21712.91,6,0.5,High
109381,10,125272.48,12527.25,7965.75,3190.54,23579.59,5,0.5,Medium
109382,19,271523.48,14290.71,7947.15,167.41,23870.17,5,0.2632,VIP
109383,15,235926.79,15728.45,7293.19,2867.91,23553.15,10,0.6667,VIP
109384,6,87720.04,14620.01,6249.4,4280.62,20411.24,4,0.6667,Low
109385,8,98808.54,12351.07,7975.05,1100.05,21746.66,4,0.5,Low
109386,12,115106.89,9592.24,7408.37,692.96,20255.91,8,0.6667,Medium
109387,8,72648.83,9081.1,4944.63,292.04,14698.4,4,0.5,Low
109388,9,89822.76,9980.31,7154.6,1188.37,19730.41,3,0.3333,Low
109389,11,126097.89,11463.44,7400.08,2412.09,22432.13,6,0.5455,Medium
109390,7,56251.65,8035.95,8014.16,211.51,22633.5,5,0.7143,Low
109391,8,106171.23,13271.4,6878.15,1896.8,23049.98,4,0.5,Medium
109392,8,140847.76,17605.97,5709.89,5541.1,23487.95,4,0.5,High
109393,13,170116.69,13085.9,8558.27,583.35,23530.3,8,0.6154,VIP
109394,11,142380.82,12943.71,7816.53,1291.25,22549.24,3,0.2727,High
109395,12,131639.89,10969.99,6171.88,566.29,19751.35,6,0.5,Medium
109396,13,189366.84,14566.68,7046.67,3166.1,24021.66,8,0.6154,VIP
109397,10,153938.8,15393.88,4935.92,9300.01,23942.94,5,0.5,High
109398,15,154200.14,10280.01,7029.92,514.59,19833.5,6,0.4,High
109399,16,208581.19,13036.32,7104.04,400.93,21772.48,5,0.3125,VIP
109400,12,130305.47,10858.79,7750.63,64.05,21412.85,2,0.1667,Medium
