CustomerID,Recency,Frequency,Monetary
104054,2,10,150026.08
104055,12,9,58763.12
104056,4,11,130467.59999999999
104057,7,9,107914.34
104058,3,5,67302.41
104059,6,10,107330.12
104060,6,11,165988.63
104061,2,14,196719.8
104062,3,15,189013.98
104063,2,7,78915.20000000001
104064,10,8,122955.77
104065,2,13,161373.28
104066,2,14,201154.74
104067,1,14,186113.82
104068,12,9,83009.36
104069,3,14,236172.5
104070,2,10,94991.83
104071,12,8,119129.91
104072,12,8,107741.89
104073,3,12,140353.58
104074,4,17,194168.33000000002
104075,10,11,151122.25
104076,10,9,104296.72
104077,5,9,103097.35
104078,33,10,150781.95
104079,6,13,141199.16999999998
104080,1,10,107327.22
104081,9,7,66392.23
104082,5,8,81815.04999999999
104083,11,12,130469.26999999999
104084,10,11,153876.11
104085,7,11,126375.15000000001
104086,12,14,160961.59
104087,3,5,58062.92
104088,12,8,144511.51
104089,6,16,192620.47
104090,8,10,138919.16
104091,6,11,134553.71000000002
104092,4,12,116833.23
104093,9,9,117506.64
104094,17,17,269731.86
104095,20,8,102511.02
104096,3,17,142405.8
104097,1,8,66468.6
104098,12,17,201476.42
104099,6,15,171652.22
104100,1,14,187837.5
104101,24,3,51056.7
104102,9,9,149387.25
104103,2,8,87838.53
104104,4,10,123292.61
104105,2,6,62713.77
104106,17,9,72129.04
104107,4,8,70682.45
104108,1,17,207432.12
104109,7,6,93160.52
104110,2,11,132111.23
104111,3,16,161510.1
104112,4,11,167538.21
104113,9,14,172692.35
104114,6,14,147318.1
104115,4,9,139145.92
104116,8,9,122084.45999999999
104117,17,12,155852.63
104118,1,14,177107.87
104119,16,10,95857.16
104120,3,13,111293.37000000001
104121,1,12,142192.27000000002
104122,18,11,165375.33
104123,2,13,123302.27
104124,1,4,56782.96
104125,9,11,114231.94
104126,8,10,113921.85
104127,1,11,144074.97
104128,2,7,89060.78
104129,1,4,57894.52
104130,1,15,156943.3
104131,10,13,161505.3
104132,15,13,136842.01
104133,1,12,154202.51
104134,6,14,186708.2
104135,4,11,98008.03
104136,25,17,219992.22
104137,13,5,72058.63
104138,2,12,173176.31
104139,2,13,135005.94999999998
104140,33,11,156555.62
104141,16,11,121412.3
104142,4,10,106906.77
104143,37,7,69754.61
104144,4,10,114607.17
104145,4,10,124575.55
104146,2,15,206425.95
104147,19,10,137420.74
104148,23,5,64458.14
104149,11,15,198502.22
104150,3,11,160476.07
104151,25,8,90966.61
104152,1,17,177776.03
104153,8,12,167434.53
104154,5,8,111220.25
104155,6,13,140297.63
104156,1,13,194041.06
104157,14,5,26827.45
104158,3,21,265658.92
104159,8,8,94068.23
104160,6,12,138821.44
104161,4,16,237167.49
104162,18,12,150971.29
104163,1,13,144752.87
104164,4,15,206208.42
104165,10,13,175831.61
104166,5,13,224626.16999999998
104167,21,11,134531.39
104168,4,8,101491.57
104169,10,9,93075.95999999999
104170,7,12,164153.86000000002
104171,15,12,141499.92
104172,6,12,167105.2
104173,9,9,99520.78
104174,7,14,149906.03
104175,3,9,86400.06
104176,2,17,284854.99
104177,17,10,123905.81999999999
104178,5,12,122849.0
104179,9,18,251694.27000000002
104180,20,12,177156.56
104181,15,11,132502.61
104182,14,9,82995.39
104183,17,8,70346.98
104184,14,8,112047.98
104185,28,7,125330.48999999999
104186,22,12,131732.53
104187,9,14,220046.43
104188,8,10,129460.33
104189,1,11,160612.68
104190,1,12,148765.98
104191,5,12,136441.76
104192,1,9,119780.54
104193,5,10,106622.17
104194,1,15,177294.92
104195,3,13,164632.51
104196,18,13,125611.55
104197,2,14,142610.06
104198,3,11,149009.91
104199,9,10,95240.84
104200,12,18,203613.79
104201,9,6,69099.70999999999
104202,8,9,60437.44
104203,4,18,236805.25
104204,10,8,71063.75
104205,1,9,96630.87999999999
104206,9,12,147789.93
104207,4,9,114271.26
104208,11,7,77663.1
104209,1,12,120149.32
104210,9,4,46237.48
104211,9,11,119339.73999999999
104212,4,9,118226.37
104213,1,15,164732.83000000002
104214,23,16,189297.77
104215,7,9,106252.18
104216,17,10,127272.08
104217,10,9,86312.67
104218,1,10,99298.4
104219,3,18,207256.61000000002
104220,2,14,109986.37000000001
104221,1,10,119194.7
104222,1,13,139593.66
104223,1,15,179352.24
104224,5,15,229102.55
104225,1,13,164738.97
104226,2,13,177415.09
104227,6,8,89890.06
104228,11,14,155409.22
104229,4,7,110062.6
104230,13,6,61485.490000000005
104231,18,9,143104.43
104232,6,9,122259.31
104233,10,18,201155.83
104234,5,11,90779.09
104235,1,11,126344.28
104236,14,17,167669.66
104237,8,16,203086.95
104238,8,11,140650.99
104239,1,12,145536.6
104240,9,12,152829.74
104241,3,13,152613.96
104242,2,9,144773.03
104243,36,4,36359.270000000004
104244,20,6,83400.5
104245,13,9,115610.59
104246,1,15,177890.84
104247,3,14,173496.32
104248,42,7,71336.45999999999
104249,1,9,107997.28
104250,9,11,154230.55
104251,3,15,125855.02
104252,34,12,162110.28
104253,7,12,122209.11
104254,3,10,128717.21
104255,6,18,207582.97
104256,10,8,73750.44
104257,7,17,199949.53
104258,3,14,144966.71
104259,3,11,131181.92
104260,7,10,102185.09
104261,2,13,158645.77000000002
104262,1,10,80699.71
104263,4,13,156271.99
104264,2,17,207120.43
104265,12,9,110753.11
104266,4,10,118583.97
104267,1,12,121635.01
104268,16,12,137937.82
104269,5,13,148110.59
104270,4,8,80353.38
104271,11,8,104689.67
104272,1,8,82198.88
104273,14,14,168523.02
104274,24,11,94470.17
104275,6,12,182228.32
104276,1,14,135682.72
104277,2,11,135415.47
104278,6,16,250381.33
104279,3,13,149172.3
104280,5,9,100180.09
104281,1,10,112325.66
104282,6,11,153673.49
104283,10,10,122995.61
104284,13,12,136266.64
104285,6,19,241310.16999999998
104286,12,10,150552.32
104287,2,6,59838.26
104288,3,10,97197.94
104289,4,14,180021.76
104290,3,12,119322.6
104291,10,12,151569.62
104292,4,13,134149.3
104293,3,12,159409.92
104294,3,12,135756.54
104295,3,9,109750.21
104296,5,13,206188.6
104297,4,12,131031.81
104298,29,3,52853.45
104299,2,14,156964.82
104300,5,15,165713.07
104301,7,8,93526.14
104302,4,14,105133.63
104303,5,7,89476.67
104304,18,10,143880.72
104305,1,15,166544.25
104306,15,11,96388.1
104307,20,14,216054.56
104308,9,16,139814.53
104309,1,13,174851.44999999998
104310,10,14,169681.48
104311,20,13,170609.03
104312,6,12,145141.73
104313,7,10,92255.25
104314,16,8,113838.51000000001
104315,7,10,135556.33
104316,10,8,79037.37
104317,1,12,113874.01
104318,4,16,280030.63
104319,4,15,202938.98
104320,15,8,106586.82
104321,14,12,144912.96
104322,1,12,129842.28
104323,1,17,178317.26
104324,17,16,233727.93
104325,23,8,73567.53
104326,21,11,143233.1
104327,12,16,180577.6
104328,1,13,165377.27
104329,8,14,143291.4
104330,16,17,218946.86
104331,6,7,102204.57
104332,6,12,141430.04
104333,15,14,129437.11
104334,10,13,152539.65
104335,36,7,97350.95999999999
104336,4,8,81206.78
104337,13,8,104347.89
104338,6,8,79962.15
104339,18,10,68026.14
104340,4,15,162522.2
104341,13,8,75483.67
104342,1,14,162348.03
104343,3,9,112438.6
104344,25,13,169817.54
104345,3,14,148388.11000000002
104346,12,10,120750.06
104347,2,15,178632.94
104348,1,10,126306.02
104349,1,9,103429.84
104350,3,10,94233.29
104351,3,11,147065.18
104352,10,12,113201.11
104353,21,6,78171.93
104354,7,9,154678.26
104355,7,13,163268.22
104356,2,13,117680.11
104357,16,14,195015.97
104358,6,17,190757.28
104359,2,15,212103.46
104360,9,11,103588.95999999999
104361,8,12,161204.09
104362,9,8,95535.22
104363,17,14,158094.38999999998
104364,5,11,116656.26
104365,4,10,164529.11
104366,1,12,143253.54
104367,12,8,118980.4
104368,4,13,148839.3
104369,2,14,156758.57
104370,12,14,197621.03
104371,9,15,214434.06
104372,4,11,147142.84
104373,9,9,131039.65
104374,5,12,158244.72
104375,3,19,162924.16
104376,2,16,206824.02
104377,10,16,186806.36
104378,23,10,93457.84
104379,4,18,198397.87
104380,3,10,109656.98
104381,11,11,163874.02
104382,4,12,170296.33
104383,1,15,186739.35
104384,1,13,152053.9
104385,8,6,59230.07000000001
104386,1,12,139799.78
104387,7,8,110065.2
104388,5,13,211807.01
104389,1,13,149648.9
104390,1,8,126478.55
104391,2,11,141902.69
104392,14,12,83541.18
104393,10,10,105789.69
104394,7,17,209903.2
104395,1,13,180236.56
104396,13,11,100046.79
104397,4,3,30569.3
104398,21,13,188886.91999999998
104399,10,4,54904.520000000004
104400,8,6,111225.48000000001
104401,7,10,102684.18
104402,3,7,63827.75
104403,2,13,125234.6
104404,3,5,79038.39
104405,17,10,141972.02000000002
104406,5,19,249145.29
104407,1,10,105363.64
104408,6,14,137617.44
104409,1,15,142267.63
104410,14,7,104131.5
104411,12,11,157112.07
104412,20,16,157609.37
104413,3,7,85309.03
104414,5,7,59663.49
104415,2,14,181490.19
104416,12,13,162730.81
104417,2,10,124389.98000000001
104418,3,10,108838.41
104419,27,4,49160.32
104420,3,11,148699.7
104421,4,8,118863.02
104422,13,10,107295.51000000001
104423,3,11,143348.91999999998
104424,13,7,84454.05
104425,27,11,141318.22
104426,6,14,203674.47
104427,7,10,111081.27
104428,3,9,101954.89
104429,6,13,132498.07
104430,9,11,144186.52
104431,5,16,146605.85
104432,1,20,242207.71
104433,1,15,158903.98
104434,6,12,162801.79
104435,2,9,138267.62
104436,6,8,112545.23
104437,2,16,201791.59
104438,6,11,117316.02
104439,2,17,139368.07
104440,14,8,86683.88
104441,17,8,116042.9
104442,21,12,144421.43
104443,6,13,166061.91
104444,9,10,154689.48
104445,11,14,182577.16
104446,11,9,54457.17
104447,22,9,84645.01000000001
104448,7,12,129514.49
104449,7,9,120030.88
104450,12,15,197024.15
104451,6,14,165607.41999999998
104452,8,9,114631.37
104453,1,14,183928.21
104454,14,10,96811.59
104455,7,10,109655.27
104456,1,8,96919.68000000001
104457,3,8,75105.90000000001
104458,6,8,88089.86
104459,3,10,133231.81
104460,11,8,85594.45
104461,2,14,135687.17
104462,25,14,141622.36
104463,5,10,133508.45
104464,15,10,92070.01000000001
104465,2,17,234196.78
104466,11,13,156641.21
104467,19,9,129325.37
104468,2,10,133386.88
104469,4,11,100030.73
104470,11,11,116034.51
104471,7,13,159170.19
104472,7,9,91362.18
104473,13,11,97979.14
104474,13,15,183817.06
104475,14,12,109792.66
104476,3,10,108544.2
104477,1,12,141652.49
104478,9,12,196388.81
104479,12,11,150203.1
104480,13,6,52477.43
104481,11,13,183906.43
104482,10,20,221514.15
104483,14,11,179641.18
104484,21,5,51619.16
104485,3,11,143757.77
104486,4,10,135187.25
104487,7,10,102788.68
104488,13,7,92866.76000000001
104489,17,13,159558.78999999998
104490,3,14,172431.84
104491,7,15,144275.36
104492,4,8,117355.11
104493,15,15,199023.87
104494,7,13,182990.34
104495,18,10,153889.96
104496,5,8,103181.93
104497,6,16,163331.61
104498,15,9,112852.68
104499,3,9,59851.6
104500,14,8,109959.98000000001
104501,1,15,205609.21
104502,10,16,225176.27
104503,15,11,150105.59
104504,1,16,176526.84
104505,3,9,81556.03
104506,2,9,128798.81
104507,18,24,250247.25
104508,8,9,95881.28
104509,11,14,173493.87
104510,4,11,130921.9
104511,7,13,152279.44
104512,2,21,236942.34
104513,23,8,134509.29
104514,6,7,115856.16
104515,4,10,97935.82
104516,4,9,121175.69
104517,7,14,139070.75
104518,9,9,109773.76
104519,3,10,163037.81
104520,17,11,123035.26
104521,1,17,180065.5
104522,2,11,91912.73999999999
104523,1,6,90843.31999999999
104524,16,13,171814.19
104525,8,12,144123.2
104526,17,12,146635.66
104527,12,8,94907.05
104528,5,6,42254.5
104529,1,15,188880.3
104530,3,13,100675.56
104531,20,10,85187.37
104532,2,9,127574.92
104533,3,10,105592.4
104534,5,12,123005.20999999999
104535,1,11,133980.83
104536,2,14,191211.67
104537,4,7,98606.59
104538,2,15,151951.85
104539,1,12,189333.44
104540,1,17,178824.19
104541,2,8,105562.6
104542,11,10,107108.5
104543,1,5,66009.78
104544,1,14,174369.77
104545,2,11,130720.79000000001
104546,1,12,124627.22
104547,27,12,196365.09
104548,4,11,107320.95
104549,3,14,213432.66
104550,2,10,96340.26
104551,1,8,64070.840000000004
104552,13,11,129719.23999999999
104553,8,12,141122.57
104554,5,15,229578.95
104555,3,10,103276.02
104556,1,8,113476.75
104557,7,14,144565.89
104558,5,18,192926.38
104559,17,12,163649.21000000002
104560,12,7,95890.21
104561,1,11,96335.97
104562,7,16,185674.39
104563,22,12,143698.25
104564,6,12,161692.02
104565,16,5,42689.5
104566,5,16,182493.61
104567,2,8,79130.92
104568,29,8,101479.11
104569,2,15,229034.92
104570,2,16,153197.50999999998
104571,17,19,250790.41
104572,14,5,47201.740000000005
104573,15,10,112051.06999999999
104574,5,15,135961.82
104575,12,16,233244.61000000002
104576,12,10,95128.57
104577,3,11,127906.95
104578,1,15,208189.54
104579,23,9,128771.59
104580,5,14,202259.94999999998
104581,4,18,215669.63
104582,1,10,92994.70999999999
104583,15,10,108941.5
104584,6,8,85077.9
104585,5,9,104147.87
104586,5,12,161185.01
104587,19,10,82795.38
104588,9,13,134230.57
104589,2,14,169854.02
104590,3,15,198915.69
104591,32,8,140544.86
104592,9,13,175041.02
104593,7,9,91890.25
104594,2,11,159068.19999999998
104595,6,13,146823.13
104596,2,5,71189.01
104597,12,5,52453.74
104598,6,5,72294.91
104599,18,7,109515.01
104600,34,9,116215.52
104601,15,13,145492.22
104602,3,11,120869.63
104603,6,15,186895.71
104604,5,13,171944.46
104605,10,10,128687.73999999999
104606,3,6,88608.35
104607,5,14,137478.11000000002
104608,11,15,185055.41
104609,6,11,121488.28
104610,10,12,121200.81
104611,4,13,169444.96
104612,11,10,120113.09
104613,5,16,226067.88999999998
104614,1,9,102466.2
104615,5,9,126056.9
104616,11,14,172502.51
104617,2,25,315498.15
104618,3,12,135719.5
104619,5,11,113835.36
104620,2,9,121307.14
104621,20,12,124895.45999999999
104622,32,11,159689.28999999998
104623,10,7,56693.64
104624,17,8,62262.869999999995
104625,1,7,74763.15
104626,11,11,118765.59
104627,7,12,145716.64
104628,6,14,147386.81
104629,36,9,134205.75
104630,20,13,117388.87
104631,11,12,180898.14
104632,20,10,112225.42
104633,6,14,140486.1
104634,1,9,123797.70999999999
104635,33,6,89168.9
104636,5,10,99018.55
104637,10,17,207149.25
104638,1,11,153651.22
104639,9,5,89975.91
104640,4,15,222456.95
104641,36,8,79359.9
104642,4,16,229392.35
104643,28,10,93978.1
104644,15,10,165586.06
104645,4,10,122895.47
104646,23,14,229318.02
104647,8,14,191516.47
104648,3,10,100045.87
104649,11,8,74911.63
104650,1,8,93560.89
104651,3,8,85606.73
104652,17,14,215545.93
104653,23,8,129211.89
104654,4,12,146819.04
104655,1,16,123535.54000000001
104656,2,12,106449.3
104657,6,9,112128.94
104658,4,12,157140.63
104659,2,14,160082.87
104660,7,9,100640.23000000001
104661,20,8,102519.45
104662,17,14,164346.2
104663,3,11,106363.5
104664,2,10,163065.21
104665,6,6,82188.33
104666,5,14,146042.38
104667,8,15,204723.61
104668,11,18,208165.6
104669,6,10,115446.44
104670,4,11,116283.92
104671,2,9,151875.41999999998
104672,3,10,119248.19
104673,14,14,170767.95
104674,6,19,221023.69
104675,4,9,117949.94
104676,5,14,143831.75
104677,6,17,174359.06
104678,7,4,66126.54000000001
104679,14,8,102850.34
104680,14,6,82419.24
104681,23,12,159499.31
104682,6,15,199069.16
104683,10,15,170614.19
104684,4,8,102186.43
104685,25,8,113677.75
104686,6,13,145769.61
104687,6,18,196423.53
104688,13,7,86335.6
104689,5,5,38852.1
104690,3,10,105519.51000000001
104691,15,10,101377.92
104692,5,10,127222.42
104693,7,15,183376.57
104694,1,12,139838.27
104695,1,20,256236.54
104696,8,10,114773.05
104697,5,11,138000.77000000002
104698,8,11,132563.87
104699,9,8,113482.92
104700,18,13,129630.08
104701,11,11,136272.51
104702,8,15,182345.83
104703,1,16,195483.76
104704,4,11,126933.59
104705,21,9,96105.25
104706,3,9,84737.43
104707,5,13,140156.59
104708,4,11,140053.91999999998
104709,4,10,121348.59
104710,1,18,175390.17
104711,4,9,115401.13
104712,1,9,103286.22
104713,6,15,232005.18
104714,12,9,119461.90000000001
104715,3,13,145030.46
104716,5,17,235160.69
104717,18,9,134457.38
104718,4,9,94880.72
104719,4,12,171177.12
104720,2,15,158498.94
104721,23,14,201171.92
104722,4,12,133874.48
104723,6,11,118174.78
104724,2,5,42607.64
104725,3,16,153800.99
104726,2,11,96156.01
104727,30,6,31816.43
104728,1,8,104520.16
104729,13,9,90843.26000000001
104730,2,17,197630.69
104731,8,7,83181.05
104732,14,11,134190.91
104733,4,12,159758.34
104734,13,10,94023.76
104735,5,16,242526.17
104736,4,9,78202.19
104737,16,7,67313.95
104738,6,10,94017.86
104739,2,13,141427.46
104740,1,22,266476.38
104741,15,11,115090.85
104742,2,12,142151.58
104743,5,8,92834.98
104744,3,12,155990.43
104745,10,9,90227.55
104746,5,17,243550.89
104747,5,18,187184.43
104748,10,16,221498.15
104749,7,11,126798.5
104750,24,14,190564.37
104751,6,15,172802.73
104752,10,8,120550.01
104753,22,14,179069.91
104754,2,5,60352.15
104755,5,14,189508.54
104756,32,6,64464.01
104757,2,14,169498.13
104758,5,7,65385.9
104759,14,9,80836.21
104760,3,16,177028.08
104761,7,11,97932.87
104762,3,13,167005.35
104763,16,10,110181.52
104764,14,11,157028.79
104765,21,9,124046.38
104766,11,6,72596.21
104767,7,8,100690.70000000001
104768,4,10,103159.29
104769,7,13,117227.14
104770,6,10,149974.96
104771,3,12,130299.23999999999
104772,12,8,109110.12
104773,9,11,131882.75
104774,10,13,144008.52
104775,5,16,167076.0
104776,16,9,100932.17
104777,3,17,209482.75
104778,3,15,198398.87
104779,10,5,79406.16
104780,7,16,189735.25
104781,7,9,66819.92
104782,6,12,138652.07
104783,18,9,101891.07
104784,4,13,131991.63
104785,6,10,145385.21
104786,5,18,231266.87
104787,6,13,153444.42
104788,1,6,73874.68
104789,9,13,180010.18
104790,5,10,147562.9
104791,4,13,127992.25
104792,11,13,142439.72999999998
104793,1,14,156368.67
104794,10,7,111992.36
104795,5,10,100967.34
104796,10,14,143023.6
104797,4,9,86517.04000000001
104798,5,14,165346.98
104799,1,11,128946.66
104800,11,14,153633.71
104801,4,9,113966.46
104802,4,11,107443.96
104803,7,18,234708.72
104804,9,14,177069.87
104805,4,15,161264.78
104806,12,15,229511.12
104807,7,12,130135.56
104808,1,12,102935.01
104809,11,11,105666.5
104810,8,10,112404.2
104811,7,10,93704.86
104812,4,11,127480.5
104813,7,11,158157.93
104814,8,12,158228.69
104815,7,15,170575.67
104816,15,11,105552.44
104817,3,10,157582.25
104818,4,13,155195.6
104819,3,14,138503.53
104820,6,12,175462.44
104821,4,10,121151.08
104822,30,7,109466.3
104823,3,14,169453.11
104824,2,16,174323.27
104825,2,14,170129.65
104826,4,11,120357.15
104827,15,10,118592.91
104828,9,21,221090.13
104829,5,10,118210.41
104830,2,13,154620.89
104831,1,16,186140.16
104832,4,17,182807.7
104833,4,17,201800.69
104834,13,16,197423.21000000002
104835,5,15,153824.41
104836,19,10,164236.15
104837,1,13,117026.66
104838,9,10,96534.65
104839,1,22,298372.08999999997
104840,13,9,81116.66
104841,1,16,185577.51
104842,19,8,66252.68
104843,25,10,99160.23000000001
104844,1,8,77506.03
104845,9,7,71665.28
104846,4,12,158410.85
104847,6,15,215904.17
104848,37,3,37773.380000000005
104849,1,14,175226.88
104850,1,14,121024.76000000001
104851,2,12,166242.59
104852,5,8,114527.52
104853,2,11,155834.69
104854,4,12,129895.31999999999
104855,4,14,147036.66999999998
104856,4,12,164677.22999999998
104857,2,15,187884.11
104858,3,14,130015.13
104859,6,8,102320.02
104860,10,11,128683.81
104861,6,14,192395.82
104862,11,13,148377.82
104863,3,11,93344.38
104864,7,13,159533.56
104865,2,11,127142.18000000001
104866,8,10,123180.93
104867,8,11,130807.72
104868,8,10,132331.97
104869,7,10,81378.87999999999
104870,8,13,189593.11
104871,1,9,115707.17
104872,2,13,130743.44
104873,2,19,218668.45
104874,2,7,54339.41
104875,4,12,186063.6
104876,11,12,137385.49
104877,29,10,126627.94
104878,4,13,182659.45
104879,1,16,237663.44
104880,6,9,153899.15
104881,2,14,195652.87
104882,1,20,253019.3
104883,1,12,103382.84
104884,35,8,108450.99
104885,20,10,125846.62
104886,4,16,144607.68
104887,1,12,154920.28
104888,3,9,80235.22
104889,16,11,154946.84
104890,1,9,102024.67
104891,40,4,63588.549999999996
104892,45,9,94889.91
104893,6,12,136366.85
104894,21,8,50417.3
104895,4,12,167826.99
104896,9,7,80127.81
104897,15,12,139667.45
104898,5,9,132104.29
